task_id,family,wording,label,margin,signed
exp12_search_edit_05,search_edit,canonical,0,-1.018898069858551,1.018898069858551
exp12_search_edit_05,search_edit,paraphrase,0,-1.1804780066013336,1.1804780066013336
exp12_search_edit_05,search_edit,canonical,1,2.1475580632686615,2.1475580632686615
exp12_search_edit_05,search_edit,paraphrase,1,2.079110022634268,2.079110022634268
exp12_search_edit_06,search_edit,canonical,0,-1.0258713960647583,1.0258713960647583
exp12_search_edit_06,search_edit,paraphrase,0,-1.1789018511772156,1.1789018511772156
exp12_search_edit_06,search_edit,canonical,1,2.139479234814644,2.139479234814644
exp12_search_edit_06,search_edit,paraphrase,1,2.1216389387845993,2.1216389387845993
exp12_search_edit_07,search_edit,canonical,0,-1.0128551125526428,1.0128551125526428
exp12_search_edit_07,search_edit,paraphrase,0,-1.1557236313819885,1.1557236313819885
exp12_search_edit_07,search_edit,canonical,1,2.0959846824407578,2.0959846824407578
exp12_search_edit_07,search_edit,paraphrase,1,2.0957409143447876,2.0957409143447876
exp12_search_edit_08,search_edit,canonical,0,-1.0725838243961334,1.0725838243961334
exp12_search_edit_08,search_edit,paraphrase,0,-1.2876852452754974,1.2876852452754974
exp12_search_edit_08,search_edit,canonical,1,1.8415886014699936,1.8415886014699936
exp12_search_edit_08,search_edit,paraphrase,1,1.8474246934056282,1.8474246934056282
exp12_search_edit_09,search_edit,canonical,0,-0.8710286617279053,0.8710286617279053
exp12_search_edit_09,search_edit,paraphrase,0,-1.0851354897022247,1.0851354897022247
exp12_search_edit_09,search_edit,canonical,1,2.1988987177610397,2.1988987177610397
exp12_search_edit_09,search_edit,paraphrase,1,2.1737493593245745,2.1737493593245745
exp12_search_edit_10,search_edit,canonical,0,-0.7954099774360657,0.7954099774360657
exp12_search_edit_10,search_edit,paraphrase,0,-1.0892333686351776,1.0892333686351776
exp12_search_edit_10,search_edit,canonical,1,2.1627851724624634,2.1627851724624634
exp12_search_edit_10,search_edit,paraphrase,1,2.101332049816847,2.101332049816847
exp12_search_edit_11,search_edit,canonical,0,-0.8526332378387451,0.8526332378387451
exp12_search_edit_11,search_edit,paraphrase,0,-1.0559132099151611,1.0559132099151611
exp12_search_edit_11,search_edit,canonical,1,1.8761586844921112,1.8761586844921112
exp12_search_edit_11,search_edit,paraphrase,1,1.9321482181549072,1.9321482181549072
exp12_search_edit_12,search_edit,canonical,0,-0.8446965217590332,0.8446965217590332
exp12_search_edit_12,search_edit,paraphrase,0,-1.154112458229065,1.154112458229065
exp12_search_edit_12,search_edit,canonical,1,2.131940096616745,2.131940096616745
exp12_search_edit_12,search_edit,paraphrase,1,2.060819249600172,2.060819249600172
exp12_search_edit_13,search_edit,canonical,0,-1.0217500925064087,1.0217500925064087
exp12_search_edit_13,search_edit,paraphrase,0,-1.3042618036270142,1.3042618036270142
exp12_search_edit_13,search_edit,canonical,1,2.0897825211286545,2.0897825211286545
exp12_search_edit_13,search_edit,paraphrase,1,2.142156206071377,2.142156206071377
exp12_search_edit_14,search_edit,canonical,0,-0.8904296159744263,0.8904296159744263
exp12_search_edit_14,search_edit,paraphrase,0,-1.0605994164943695,1.0605994164943695
exp12_search_edit_14,search_edit,canonical,1,2.0883422195911407,2.0883422195911407
exp12_search_edit_14,search_edit,paraphrase,1,2.079842686653137,2.079842686653137
exp12_search_edit_15,search_edit,canonical,0,-1.0429184436798096,1.0429184436798096
exp12_search_edit_15,search_edit,paraphrase,0,-1.2460654973983765,1.2460654973983765
exp12_search_edit_15,search_edit,canonical,1,1.8516615331172943,1.8516615331172943
exp12_search_edit_15,search_edit,paraphrase,1,1.7080923411995173,1.7080923411995173
exp12_config_command_00,config_command,canonical,0,-0.9820347130298615,0.9820347130298615
exp12_config_command_00,config_command,paraphrase,0,-0.7843406498432159,0.7843406498432159
exp12_config_command_00,config_command,canonical,1,1.3946576192975044,1.3946576192975044
exp12_config_command_00,config_command,paraphrase,1,-0.600435197353363,-0.600435197353363
exp12_config_command_01,config_command,canonical,0,-0.9466776847839355,0.9466776847839355
exp12_config_command_01,config_command,paraphrase,0,-0.7615747153759003,0.7615747153759003
exp12_config_command_01,config_command,canonical,1,1.4154949486255646,1.4154949486255646
exp12_config_command_01,config_command,paraphrase,1,1.1538784727454185,1.1538784727454185
exp12_config_command_02,config_command,canonical,0,-1.0144084990024567,1.0144084990024567
exp12_config_command_02,config_command,paraphrase,0,-0.7730115354061127,0.7730115354061127
exp12_config_command_02,config_command,canonical,1,1.414149470627308,1.414149470627308
exp12_config_command_02,config_command,paraphrase,1,1.1096202731132507,1.1096202731132507
exp12_config_command_03,config_command,canonical,0,-0.7816709280014038,0.7816709280014038
exp12_config_command_03,config_command,paraphrase,0,-0.6189654171466827,0.6189654171466827
exp12_config_command_03,config_command,canonical,1,1.3343895226716995,1.3343895226716995
exp12_config_command_03,config_command,paraphrase,1,1.1375528052449226,1.1375528052449226
