task_id,family,wording,label,head,suff,nec
exp12_search_edit_13,search_edit,paraphrase,1,27,-0.0,0.0
exp12_search_edit_13,search_edit,paraphrase,1,28,-0.0,0.0
exp12_search_edit_13,search_edit,paraphrase,1,29,-0.0,0.0
exp12_search_edit_13,search_edit,paraphrase,1,30,-0.0,0.0
exp12_search_edit_13,search_edit,paraphrase,1,31,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,0,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,1,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,2,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,3,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,4,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,5,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,6,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,7,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,8,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,9,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,10,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,11,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,12,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,13,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,14,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,15,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,16,0.12671160697937012,0.12289535999298096
exp12_search_edit_15,search_edit,canonical,0,17,2.384185791015625e-06,-6.794929504394531e-06
exp12_search_edit_15,search_edit,canonical,0,18,0.016315758228302002,0.026376783847808838
exp12_search_edit_15,search_edit,canonical,0,19,-0.019436895847320557,-0.016315460205078125
exp12_search_edit_15,search_edit,canonical,0,20,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,21,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,22,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,23,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,24,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,25,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,26,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,27,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,28,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,29,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,30,0.0,0.0
exp12_search_edit_15,search_edit,canonical,0,31,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,0,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,1,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,2,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,3,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,4,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,5,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,6,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,7,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,8,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,9,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,10,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,11,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,12,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,13,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,14,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,15,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,16,0.12481707334518433,0.12460991740226746
exp12_search_edit_15,search_edit,paraphrase,0,17,-0.0015626847743988037,-0.001564323902130127
exp12_search_edit_15,search_edit,paraphrase,0,18,0.016308456659317017,0.010937362909317017
exp12_search_edit_15,search_edit,paraphrase,0,19,-0.028598934412002563,-0.030171573162078857
exp12_search_edit_15,search_edit,paraphrase,0,20,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,21,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,22,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,23,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,24,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,25,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,26,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,27,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,28,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,29,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,30,0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,0,31,0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,0,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,1,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,2,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,3,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,4,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,5,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,6,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,7,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,8,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,9,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,10,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,11,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,12,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,13,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,14,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,15,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,16,0.19839268922805786,0.19211454689502716
exp12_search_edit_15,search_edit,canonical,1,17,-3.4570693969726562e-06,-0.0013042688369750977
exp12_search_edit_15,search_edit,canonical,1,18,0.020496100187301636,0.021519482135772705
exp12_search_edit_15,search_edit,canonical,1,19,-0.018771827220916748,-0.025806933641433716
exp12_search_edit_15,search_edit,canonical,1,20,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,21,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,22,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,23,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,24,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,25,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,26,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,27,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,28,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,29,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,30,-0.0,0.0
exp12_search_edit_15,search_edit,canonical,1,31,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,0,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,1,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,2,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,3,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,4,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,5,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,6,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,7,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,8,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,9,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,10,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,11,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,12,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,13,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,14,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,15,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,16,0.1390130203217268,0.12745109759271145
exp12_search_edit_15,search_edit,paraphrase,1,17,0.011784562841057777,-0.0017707347869873047
exp12_search_edit_15,search_edit,paraphrase,1,18,0.018729468807578087,0.0034732110798358917
exp12_search_edit_15,search_edit,paraphrase,1,19,-0.02224148064851761,-0.020237311720848083
exp12_search_edit_15,search_edit,paraphrase,1,20,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,21,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,22,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,23,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,24,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,25,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,26,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,27,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,28,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,29,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,30,-0.0,0.0
exp12_search_edit_15,search_edit,paraphrase,1,31,-0.0,0.0
exp12_config_command_03,config_command,canonical,0,0,0.0,0.0
exp12_config_command_03,config_command,canonical,0,1,0.0,0.0
exp12_config_command_03,config_command,canonical,0,2,0.0,0.0
exp12_config_command_03,config_command,canonical,0,3,0.0,0.0
exp12_config_command_03,config_command,canonical,0,4,0.0,0.0
exp12_config_command_03,config_command,canonical,0,5,0.0,0.0
exp12_config_command_03,config_command,canonical,0,6,0.0,0.0
exp12_config_command_03,config_command,canonical,0,7,0.0,0.0
exp12_config_command_03,config_command,canonical,0,8,0.0,0.0
exp12_config_command_03,config_command,canonical,0,9,0.0,0.0
exp12_config_command_03,config_command,canonical,0,10,0.0,0.0
exp12_config_command_03,config_command,canonical,0,11,0.0,0.0
exp12_config_command_03,config_command,canonical,0,12,0.0,0.0
exp12_config_command_03,config_command,canonical,0,13,0.0,0.0
exp12_config_command_03,config_command,canonical,0,14,0.0,0.0
exp12_config_command_03,config_command,canonical,0,15,0.0,0.0
exp12_config_command_03,config_command,canonical,0,16,0.09250980615615845,0.09057873487472534
exp12_config_command_03,config_command,canonical,0,17,0.0005318820476531982,0.002602815628051758
exp12_config_command_03,config_command,canonical,0,18,0.004506945610046387,0.005802035331726074
exp12_config_command_03,config_command,canonical,0,19,-0.013552218675613403,-0.017183393239974976
exp12_config_command_03,config_command,canonical,0,20,0.0,0.0
exp12_config_command_03,config_command,canonical,0,21,0.0,0.0
exp12_config_command_03,config_command,canonical,0,22,0.0,0.0
exp12_config_command_03,config_command,canonical,0,23,0.0,0.0
exp12_config_command_03,config_command,canonical,0,24,0.0,0.0
exp12_config_command_03,config_command,canonical,0,25,0.0,0.0
exp12_config_command_03,config_command,canonical,0,26,0.0,0.0
exp12_config_command_03,config_command,canonical,0,27,0.0,0.0
exp12_config_command_03,config_command,canonical,0,28,0.0,0.0
exp12_config_command_03,config_command,canonical,0,29,0.0,0.0
exp12_config_command_03,config_command,canonical,0,30,0.0,0.0
exp12_config_command_03,config_command,canonical,0,31,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,0,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,1,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,2,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,3,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,4,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,5,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,6,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,7,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,8,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,9,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,10,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,11,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,12,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,13,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,14,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,15,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,16,0.12193435430526733,0.1181536316871643
exp12_config_command_03,config_command,paraphrase,0,17,0.002119094133377075,-0.0011318325996398926
exp12_config_command_03,config_command,paraphrase,0,18,0.0067774951457977295,0.008306920528411865
exp12_config_command_03,config_command,paraphrase,0,19,-0.010905712842941284,-0.020932674407958984
exp12_config_command_03,config_command,paraphrase,0,20,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,21,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,22,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,23,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,24,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,25,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,26,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,27,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,28,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,29,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,30,0.0,0.0
exp12_config_command_03,config_command,paraphrase,0,31,0.0,0.0
exp12_config_command_03,config_command,canonical,1,0,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,1,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,2,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,3,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,4,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,5,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,6,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,7,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,8,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,9,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,10,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,11,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,12,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,13,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,14,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,15,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,16,0.06021660566329956,0.06472549587488174
exp12_config_command_03,config_command,canonical,1,17,0.0016324818134307861,0.0011576786637306213
exp12_config_command_03,config_command,canonical,1,18,0.0009824484586715698,0.007854215800762177
exp12_config_command_03,config_command,canonical,1,19,-0.00030750781297683716,-0.0003443881869316101
exp12_config_command_03,config_command,canonical,1,20,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,21,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,22,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,23,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,24,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,25,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,26,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,27,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,28,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,29,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,30,-0.0,0.0
exp12_config_command_03,config_command,canonical,1,31,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,0,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,1,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,2,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,3,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,4,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,5,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,6,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,7,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,8,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,9,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,10,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,11,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,12,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,13,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,14,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,15,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,16,0.07760559022426605,0.072002112865448
exp12_config_command_03,config_command,paraphrase,1,17,-1.0952353477478027e-05,3.441423177719116e-05
exp12_config_command_03,config_command,paraphrase,1,18,0.010351359844207764,0.00641169399023056
exp12_config_command_03,config_command,paraphrase,1,19,-3.477931022644043e-05,-0.004316061735153198
exp12_config_command_03,config_command,paraphrase,1,20,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,21,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,22,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,23,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,24,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,25,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,26,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,27,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,28,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,29,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,30,-0.0,0.0
exp12_config_command_03,config_command,paraphrase,1,31,-0.0,0.0
exp12_config_command_05,config_command,canonical,0,0,0.0,0.0
exp12_config_command_05,config_command,canonical,0,1,0.0,0.0
exp12_config_command_05,config_command,canonical,0,2,0.0,0.0
exp12_config_command_05,config_command,canonical,0,3,0.0,0.0
exp12_config_command_05,config_command,canonical,0,4,0.0,0.0
exp12_config_command_05,config_command,canonical,0,5,0.0,0.0
exp12_config_command_05,config_command,canonical,0,6,0.0,0.0
exp12_config_command_05,config_command,canonical,0,7,0.0,0.0
exp12_config_command_05,config_command,canonical,0,8,0.0,0.0
exp12_config_command_05,config_command,canonical,0,9,0.0,0.0
exp12_config_command_05,config_command,canonical,0,10,0.0,0.0
exp12_config_command_05,config_command,canonical,0,11,0.0,0.0
exp12_config_command_05,config_command,canonical,0,12,0.0,0.0
exp12_config_command_05,config_command,canonical,0,13,0.0,0.0
exp12_config_command_05,config_command,canonical,0,14,0.0,0.0
exp12_config_command_05,config_command,canonical,0,15,0.0,0.0
exp12_config_command_05,config_command,canonical,0,16,0.12608879804611206,0.12533658742904663
exp12_config_command_05,config_command,canonical,0,17,-0.0007465779781341553,-0.00854995846748352
exp12_config_command_05,config_command,canonical,0,18,0.00909501314163208,0.008540838956832886
exp12_config_command_05,config_command,canonical,0,19,-0.013628900051116943,-0.01828598976135254
exp12_config_command_05,config_command,canonical,0,20,0.0,0.0
exp12_config_command_05,config_command,canonical,0,21,0.0,0.0
exp12_config_command_05,config_command,canonical,0,22,0.0,0.0
exp12_config_command_05,config_command,canonical,0,23,0.0,0.0
exp12_config_command_05,config_command,canonical,0,24,0.0,0.0
exp12_config_command_05,config_command,canonical,0,25,0.0,0.0
exp12_config_command_05,config_command,canonical,0,26,0.0,0.0
exp12_config_command_05,config_command,canonical,0,27,0.0,0.0
exp12_config_command_05,config_command,canonical,0,28,0.0,0.0
exp12_config_command_05,config_command,canonical,0,29,0.0,0.0
exp12_config_command_05,config_command,canonical,0,30,0.0,0.0
exp12_config_command_05,config_command,canonical,0,31,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,0,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,1,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,2,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,3,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,4,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,5,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,6,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,7,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,8,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,9,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,10,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,11,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,12,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,13,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,14,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,15,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,16,0.14227432012557983,0.13992688059806824
exp12_config_command_05,config_command,paraphrase,0,17,-0.0012056231498718262,-0.0011890828609466553
exp12_config_command_05,config_command,paraphrase,0,18,0.012892544269561768,0.015330195426940918
exp12_config_command_05,config_command,paraphrase,0,19,-0.011421889066696167,-0.015624195337295532
exp12_config_command_05,config_command,paraphrase,0,20,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,21,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,22,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,23,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,24,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,25,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,26,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,27,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,28,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,29,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,30,0.0,0.0
exp12_config_command_05,config_command,paraphrase,0,31,0.0,0.0
exp12_config_command_05,config_command,canonical,1,0,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,1,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,2,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,3,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,4,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,5,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,6,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,7,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,8,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,9,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,10,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,11,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,12,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,13,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,14,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,15,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,16,0.06677679717540741,0.0688052847981453
exp12_config_command_05,config_command,canonical,1,17,-0.0017709657549858093,-0.000357702374458313
exp12_config_command_05,config_command,canonical,1,18,-0.0017624422907829285,0.007061019539833069
exp12_config_command_05,config_command,canonical,1,19,-0.0025869235396385193,-0.002223283052444458
exp12_config_command_05,config_command,canonical,1,20,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,21,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,22,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,23,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,24,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,25,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,26,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,27,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,28,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,29,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,30,-0.0,0.0
exp12_config_command_05,config_command,canonical,1,31,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,0,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,1,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,2,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,3,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,4,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,5,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,6,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,7,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,8,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,9,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,10,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,11,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,12,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,13,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,14,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,15,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,16,0.0845475047826767,0.0830889418721199
exp12_config_command_05,config_command,paraphrase,1,17,-0.0013843029737472534,0.0014072507619857788
exp12_config_command_05,config_command,paraphrase,1,18,0.0014379322528839111,0.004976101219654083
exp12_config_command_05,config_command,paraphrase,1,19,-0.0014068782329559326,-0.005004286766052246
exp12_config_command_05,config_command,paraphrase,1,20,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,21,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,22,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,23,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,24,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,25,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,26,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,27,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,28,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,29,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,30,-0.0,0.0
exp12_config_command_05,config_command,paraphrase,1,31,-0.0,0.0
exp12_config_command_06,config_command,canonical,0,0,0.0,0.0
exp12_config_command_06,config_command,canonical,0,1,0.0,0.0
exp12_config_command_06,config_command,canonical,0,2,0.0,0.0
exp12_config_command_06,config_command,canonical,0,3,0.0,0.0
exp12_config_command_06,config_command,canonical,0,4,0.0,0.0
exp12_config_command_06,config_command,canonical,0,5,0.0,0.0
exp12_config_command_06,config_command,canonical,0,6,0.0,0.0
exp12_config_command_06,config_command,canonical,0,7,0.0,0.0
exp12_config_command_06,config_command,canonical,0,8,0.0,0.0
exp12_config_command_06,config_command,canonical,0,9,0.0,0.0
exp12_config_command_06,config_command,canonical,0,10,0.0,0.0
exp12_config_command_06,config_command,canonical,0,11,0.0,0.0
exp12_config_command_06,config_command,canonical,0,12,0.0,0.0
exp12_config_command_06,config_command,canonical,0,13,0.0,0.0
exp12_config_command_06,config_command,canonical,0,14,0.0,0.0
exp12_config_command_06,config_command,canonical,0,15,0.0,0.0
exp12_config_command_06,config_command,canonical,0,16,0.11716923117637634,0.11896288394927979
exp12_config_command_06,config_command,canonical,0,17,-0.0015002787113189697,-1.2010335922241211e-05
exp12_config_command_06,config_command,canonical,0,18,0.011538326740264893,0.01587808132171631
exp12_config_command_06,config_command,canonical,0,19,-0.01589706540107727,-0.017712444067001343
exp12_config_command_06,config_command,canonical,0,20,0.0,0.0
exp12_config_command_06,config_command,canonical,0,21,0.0,0.0
exp12_config_command_06,config_command,canonical,0,22,0.0,0.0
exp12_config_command_06,config_command,canonical,0,23,0.0,0.0
exp12_config_command_06,config_command,canonical,0,24,0.0,0.0
exp12_config_command_06,config_command,canonical,0,25,0.0,0.0
exp12_config_command_06,config_command,canonical,0,26,0.0,0.0
exp12_config_command_06,config_command,canonical,0,27,0.0,0.0
exp12_config_command_06,config_command,canonical,0,28,0.0,0.0
