fold,group,rank,hidden_state_index,head_index,impact_score,recovery_ratio,aligned_mean,donor_energy_mean,o_proj_head_block_norm
0,top64,17,24,15,15.026453971862793,0.8410862684249878,1.351982593536377,1.6074243783950806,14.091287612915039
0,top64,18,23,22,15.0081205368042,0.9600893259048462,1.2504827976226807,1.3024650812149048,13.69719409942627
0,top64,19,21,2,14.422142028808594,0.9918454885482788,1.0100696086883545,1.018373966217041,14.408943176269531
0,top64,20,23,7,14.331353187561035,0.7864887714385986,1.6897077560424805,2.1484193801879883,12.431832313537598
0,top64,21,28,7,14.265398979187012,0.6352569460868835,2.4896557331085205,3.9191317558288574,11.343303680419922
0,top64,22,27,26,13.950114250183105,0.6211414337158203,1.0169123411178589,1.6371670961380005,17.552570343017578
0,top64,23,26,4,13.69533920288086,0.8914974927902222,0.9407249093055725,1.0552188158035278,14.954826354980469
0,top64,24,25,0,13.685911178588867,0.8759193420410156,1.1823687553405762,1.3498603105545044,13.448232650756836
0,top64,25,22,23,13.446534156799316,0.8610372543334961,0.7790823578834534,0.9048184156417847,16.417526245117188
0,top64,26,26,20,13.308260917663574,0.8493859767913818,0.773649275302887,0.9108335971832275,16.417110443115234
0,top64,27,27,25,13.186198234558105,0.7660086154937744,0.8405908942222595,1.0973647832870483,16.432758331298828
0,top64,28,23,23,12.971208572387695,0.8859502673149109,0.7609951496124268,0.8589591979980469,15.797371864318848
0,top64,29,26,12,12.834778785705566,0.7372695803642273,0.9906060099601746,1.3436143398284912,15.018438339233398
0,top64,30,27,19,12.610025405883789,0.7872579097747803,0.9533298015594482,1.2109497785568237,14.555791854858398
0,top64,31,28,20,12.378652572631836,0.7084932327270508,0.975060224533081,1.3762449026107788,14.893260955810547
0,top64,32,27,6,12.023164749145508,0.5499098300933838,1.0137375593185425,1.8434613943099976,16.103130340576172
0,top64,33,22,15,11.991188049316406,0.6086278557777405,1.499603271484375,2.4639084339141846,12.5515718460083
0,top64,34,27,3,11.904441833496094,0.8761944770812988,0.6574609875679016,0.7503596544265747,15.684611320495605
0,top64,35,23,12,11.656566619873047,0.7366736531257629,1.1016358137130737,1.4954190254211426,12.939398765563965
0,top64,36,28,18,11.577251434326172,0.41780391335487366,1.4144216775894165,3.3853719234466553,15.060165405273438
0,top64,37,25,16,11.509202003479004,0.6960518956184387,0.9095075130462646,1.3066662549972534,14.465093612670898
0,top64,38,27,5,11.408853530883789,0.775925874710083,0.6258288025856018,0.8065574765205383,16.372089385986328
0,top64,39,27,27,11.243712425231934,0.8520492315292358,0.7661865949630737,0.8992280960083008,13.915862083435059
0,top64,40,25,27,11.07382583618164,0.7182222604751587,0.971623420715332,1.352817177772522,13.256206512451172
0,top64,41,24,8,11.06605339050293,0.8241009712219238,0.5092734098434448,0.6179745197296143,17.081541061401367
0,top64,42,21,17,11.02576732635498,0.8452776670455933,0.8606688976287842,1.0182085037231445,12.926801681518555
0,top64,43,25,19,10.883441925048828,0.5821322798728943,1.0620551109313965,1.8244223594665527,13.841459274291992
0,top64,44,27,14,10.452174186706543,0.7006336450576782,0.6217700242996216,0.8874395489692688,15.836028099060059
0,top64,45,27,24,10.414225578308105,0.4714113771915436,0.7127872705459595,1.5120280981063843,17.965818405151367
0,top64,46,22,5,10.360645294189453,0.7788907885551453,0.8943617343902588,1.1482504606246948,12.413434028625488
0,top64,47,25,23,10.351080894470215,0.9036580920219421,0.6884852647781372,0.7618868947029114,13.123096466064453
0,top64,48,27,16,10.288280487060547,0.7742794156074524,0.5204978585243225,0.6722351908683777,16.206321716308594
0,top64,49,24,18,10.24254035949707,0.9017807841300964,0.6175475120544434,0.6848089098930359,13.725305557250977
0,top64,50,21,21,10.134511947631836,0.7944177985191345,0.77171391248703,0.9714207053184509,12.943453788757324
0,top64,51,28,2,10.124550819396973,0.5667766332626343,0.5527893304824829,0.975321352481842,18.087976455688477
0,top64,52,21,5,9.90467643737793,0.8015081286430359,0.840955913066864,1.0492169857025146,12.06423282623291
0,top64,53,24,11,9.893860816955566,0.5626312494277954,1.3533324003219604,2.405363082885742,11.338396072387695
0,top64,54,26,25,9.685901641845703,0.7047675848007202,0.8903887867927551,1.2633793354034424,12.22720718383789
0,top64,55,22,24,9.638387680053711,0.7445406913757324,0.652378261089325,0.8762156963348389,13.829626083374023
0,top64,56,23,25,9.585925102233887,0.6412431597709656,0.6391782164573669,0.99677973985672,14.973097801208496
0,top64,57,24,14,9.58244800567627,0.8297061324119568,0.7276394367218018,0.8769845366477966,12.33264446258545
0,top64,58,28,15,9.55612564086914,0.6125458478927612,0.5649752020835876,0.9223394393920898,16.244182586669922
0,top64,59,25,2,9.499641418457031,0.9058528542518616,0.5133811831474304,0.566737949848175,13.9302339553833
0,top64,60,27,17,9.430706977844238,0.7885645627975464,0.42086708545684814,0.5337129235267639,16.370166778564453
0,top64,61,26,27,9.429160118103027,0.7742566466331482,0.47360721230506897,0.6116927862167358,15.571175575256348
0,top64,62,26,18,9.333366394042969,0.7520605325698853,0.5501068830490112,0.7314662337303162,14.510700225830078
0,top64,63,22,18,9.202764511108398,0.7587897181510925,0.7064516544342041,0.9310242533683777,12.569453239440918
0,top64,64,25,20,9.161625862121582,0.9241356253623962,0.4922224283218384,0.5326300859451294,13.583885192871094
1,top16,1,24,10,41.08634567260742,0.767370343208313,11.687042236328125,15.229989051818848,13.719639778137207
1,top16,2,24,17,31.575180053710938,0.6581109166145325,7.184488773345947,10.91683578491211,14.5210599899292
1,top16,3,28,13,26.221904754638672,0.7379764914512634,7.424440860748291,10.060538291931152,11.202401161193848
1,top16,4,28,10,26.081192016601562,0.7377919554710388,7.4202752113342285,10.057408332824707,11.146807670593262
1,top16,5,28,12,24.212488174438477,0.7271692752838135,6.852267742156982,9.423208236694336,10.846871376037598
1,top16,6,27,22,19.976749420166016,0.8744310140609741,1.9698187112808228,2.2526862621307373,15.221199989318848
1,top16,7,28,11,18.365386962890625,0.6435062289237976,4.399599075317383,6.836917877197266,10.914834022521973
1,top16,8,24,20,17.631620407104492,0.9231694340705872,1.2427997589111328,1.346231460571289,16.460800170898438
1,top16,9,25,18,17.5690860748291,0.872665524482727,1.485866904258728,1.7026762962341309,15.428912162780762
1,top16,10,27,15,17.0745792388916,0.6487089991569519,1.8236353397369385,2.811176300048828,15.698424339294434
1,top16,11,23,24,16.14179039001465,0.7090477347373962,2.465463399887085,3.477147340774536,12.208566665649414
1,top16,12,27,18,16.024044036865234,0.6069409251213074,1.8975650072097778,3.12644100189209,14.931401252746582
1,top16,13,26,24,16.0137996673584,0.7700129151344299,1.53920578956604,1.9989351034164429,14.70946979522705
1,top16,14,25,24,15.910661697387695,0.8150812387466431,1.00691819190979,1.2353593111038208,17.56267547607422
1,top16,15,25,21,15.82292652130127,0.6589915752410889,1.9965332746505737,3.029679536819458,13.794584274291992
1,top16,16,24,15,14.574316024780273,0.8225935101509094,1.3004382848739624,1.5809001922607422,14.091287612915039
