hidden_state_index,decoder_layer_index,task_idx,task_id,condition,wording,recipient_label,donor_label,baseline_margin,patched_margin,raw_margin_shift,signed_transfer_effect
8,7,10,task_010,canonical_test,canonical,0,1,-0.15203332901000977,-0.15049314498901367,0.0015401840209960938,0.0015401840209960938
8,7,10,task_010,canonical_impl,canonical,1,0,0.04530304670333862,0.04376339912414551,-0.0015396475791931152,0.0015396475791931152
8,7,10,task_010,paraphrase_test,paraphrase,0,1,-0.10250282287597656,-0.10385453701019287,-0.0013517141342163086,-0.0013517141342163086
8,7,10,task_010,paraphrase_impl,paraphrase,1,0,0.022837579250335693,0.021401524543762207,-0.0014360547065734863,0.0014360547065734863
8,7,11,task_011,canonical_test,canonical,0,1,0.22857606410980225,0.23263227939605713,0.004056215286254883,0.004056215286254883
8,7,11,task_011,canonical_impl,canonical,1,0,0.37023621797561646,0.3616809844970703,-0.008555233478546143,0.008555233478546143
8,7,11,task_011,paraphrase_test,paraphrase,0,1,0.3428446054458618,0.34952080249786377,0.006676197052001953,0.006676197052001953
8,7,11,task_011,paraphrase_impl,paraphrase,1,0,0.474392831325531,0.4772873520851135,0.0028945207595825195,-0.0028945207595825195
8,7,12,task_012,canonical_test,canonical,0,1,-0.019555091857910156,-0.012166857719421387,0.0073882341384887695,0.0073882341384887695
8,7,12,task_012,canonical_impl,canonical,1,0,0.28302454948425293,0.2893129587173462,0.006288409233093262,-0.006288409233093262
8,7,12,task_012,paraphrase_test,paraphrase,0,1,0.18048465251922607,0.1736736297607422,-0.006811022758483887,-0.006811022758483887
8,7,12,task_012,paraphrase_impl,paraphrase,1,0,0.3447002172470093,0.348960280418396,0.004260063171386719,-0.004260063171386719
8,7,13,task_013,canonical_test,canonical,0,1,0.08738303184509277,0.09731370210647583,0.009930670261383057,0.009930670261383057
8,7,13,task_013,canonical_impl,canonical,1,0,0.29017072916030884,0.2994914650917053,0.009320735931396484,-0.009320735931396484
8,7,13,task_013,paraphrase_test,paraphrase,0,1,0.12830913066864014,0.12666338682174683,-0.0016457438468933105,-0.0016457438468933105
8,7,13,task_013,paraphrase_impl,paraphrase,1,0,0.3007720112800598,0.3036755919456482,0.002903580665588379,-0.002903580665588379
8,7,14,task_014,canonical_test,canonical,0,1,-0.010980606079101562,-0.011009693145751953,-2.9087066650390625e-05,-2.9087066650390625e-05
8,7,14,task_014,canonical_impl,canonical,1,0,0.15901660919189453,0.16115093231201172,0.0021343231201171875,-0.0021343231201171875
8,7,14,task_014,paraphrase_test,paraphrase,0,1,0.07385516166687012,0.07546031475067139,0.0016051530838012695,0.0016051530838012695
8,7,14,task_014,paraphrase_impl,paraphrase,1,0,0.2296033501625061,0.22999221086502075,0.00038886070251464844,-0.00038886070251464844
8,7,15,task_015,canonical_test,canonical,0,1,0.2826824188232422,0.28408825397491455,0.0014058351516723633,0.0014058351516723633
8,7,15,task_015,canonical_impl,canonical,1,0,0.5807177424430847,0.5790615081787109,-0.0016562342643737793,0.0016562342643737793
8,7,15,task_015,paraphrase_test,paraphrase,0,1,0.41766780614852905,0.41836637258529663,0.0006985664367675781,0.0006985664367675781
8,7,15,task_015,paraphrase_impl,paraphrase,1,0,0.6278146505355835,0.628687858581543,0.0008732080459594727,-0.0008732080459594727
8,7,16,task_016,canonical_test,canonical,0,1,-0.1115332841873169,-0.11136740446090698,0.0001658797264099121,0.0001658797264099121
8,7,16,task_016,canonical_impl,canonical,1,0,0.07942825555801392,0.07935774326324463,-7.051229476928711e-05,7.051229476928711e-05
8,7,16,task_016,paraphrase_test,paraphrase,0,1,-0.05083775520324707,-0.05200093984603882,-0.001163184642791748,-0.001163184642791748
8,7,16,task_016,paraphrase_impl,paraphrase,1,0,0.07445377111434937,0.07278382778167725,-0.0016699433326721191,0.0016699433326721191
8,7,17,task_017,canonical_test,canonical,0,1,0.20794987678527832,0.213173508644104,0.005223631858825684,0.005223631858825684
8,7,17,task_017,canonical_impl,canonical,1,0,0.32036012411117554,0.31627923250198364,-0.0040808916091918945,0.0040808916091918945
8,7,17,task_017,paraphrase_test,paraphrase,0,1,0.3219943642616272,0.31921911239624023,-0.002775251865386963,-0.002775251865386963
8,7,17,task_017,paraphrase_impl,paraphrase,1,0,0.405669629573822,0.4153899550437927,0.009720325469970703,-0.009720325469970703
8,7,18,task_018,canonical_test,canonical,0,1,-0.034323811531066895,-0.03587937355041504,-0.0015555620193481445,-0.0015555620193481445
8,7,18,task_018,canonical_impl,canonical,1,0,0.2959706783294678,0.2959713339805603,6.556510925292969e-07,-6.556510925292969e-07
8,7,18,task_018,paraphrase_test,paraphrase,0,1,0.13209748268127441,0.1335235834121704,0.001426100730895996,0.001426100730895996
8,7,18,task_018,paraphrase_impl,paraphrase,1,0,0.36833590269088745,0.3623042702674866,-0.006031632423400879,0.006031632423400879
8,7,19,task_019,canonical_test,canonical,0,1,0.11368429660797119,0.1159704327583313,0.0022861361503601074,0.0022861361503601074
8,7,19,task_019,canonical_impl,canonical,1,0,0.29665881395339966,0.287462055683136,-0.009196758270263672,0.009196758270263672
8,7,19,task_019,paraphrase_test,paraphrase,0,1,0.1388443112373352,0.13721519708633423,-0.0016291141510009766,-0.0016291141510009766
8,7,19,task_019,paraphrase_impl,paraphrase,1,0,0.2783671021461487,0.27975326776504517,0.0013861656188964844,-0.0013861656188964844
8,7,20,task_020,canonical_test,canonical,0,1,0.043541550636291504,0.05260109901428223,0.009059548377990723,0.009059548377990723
8,7,20,task_020,canonical_impl,canonical,1,0,0.2343810796737671,0.23714947700500488,0.002768397331237793,-0.002768397331237793
8,7,20,task_020,paraphrase_test,paraphrase,0,1,0.16572165489196777,0.16963350772857666,0.003911852836608887,0.003911852836608887
8,7,20,task_020,paraphrase_impl,paraphrase,1,0,0.2739216089248657,0.2766939401626587,0.0027723312377929688,-0.0027723312377929688
8,7,21,task_021,canonical_test,canonical,0,1,0.2797952890396118,0.2830169200897217,0.0032216310501098633,0.0032216310501098633
8,7,21,task_021,canonical_impl,canonical,1,0,0.580541729927063,0.5928158760070801,0.01227414608001709,-0.01227414608001709
8,7,21,task_021,paraphrase_test,paraphrase,0,1,0.3899887800216675,0.3883797526359558,-0.00160902738571167,-0.00160902738571167
8,7,21,task_021,paraphrase_impl,paraphrase,1,0,0.6216643452644348,0.6341986656188965,0.01253432035446167,-0.01253432035446167
8,7,22,task_022,canonical_test,canonical,0,1,-0.06886899471282959,-0.06727838516235352,0.0015906095504760742,0.0015906095504760742
8,7,22,task_022,canonical_impl,canonical,1,0,0.10277354717254639,0.10724246501922607,0.0044689178466796875,-0.0044689178466796875
8,7,22,task_022,paraphrase_test,paraphrase,0,1,-0.04223090410232544,-0.04196256399154663,0.0002683401107788086,0.0002683401107788086
8,7,22,task_022,paraphrase_impl,paraphrase,1,0,0.08739161491394043,0.0872616171836853,-0.00012999773025512695,0.00012999773025512695
8,7,23,task_023,canonical_test,canonical,0,1,0.16964805126190186,0.17824995517730713,0.008601903915405273,0.008601903915405273
8,7,23,task_023,canonical_impl,canonical,1,0,0.30110442638397217,0.3015748858451843,0.0004704594612121582,-0.0004704594612121582
8,7,23,task_023,paraphrase_test,paraphrase,0,1,0.2957857847213745,0.2985612154006958,0.002775430679321289,0.002775430679321289
8,7,23,task_023,paraphrase_impl,paraphrase,1,0,0.40118008852005005,0.40136849880218506,0.00018841028213500977,-0.00018841028213500977
8,7,24,task_024,canonical_test,canonical,0,1,-0.009023785591125488,-9.775161743164062e-06,0.009014010429382324,0.009014010429382324
8,7,24,task_024,canonical_impl,canonical,1,0,0.35744428634643555,0.3574364185333252,-7.867813110351562e-06,7.867813110351562e-06
8,7,24,task_024,paraphrase_test,paraphrase,0,1,0.2060863971710205,0.20424294471740723,-0.0018434524536132812,-0.0018434524536132812
8,7,24,task_024,paraphrase_impl,paraphrase,1,0,0.39863669872283936,0.3959994316101074,-0.0026372671127319336,0.0026372671127319336
8,7,25,task_025,canonical_test,canonical,0,1,0.13289713859558105,0.13343602418899536,0.0005388855934143066,0.0005388855934143066
8,7,25,task_025,canonical_impl,canonical,1,0,0.30700886249542236,0.30390363931655884,-0.0031052231788635254,0.0031052231788635254
8,7,25,task_025,paraphrase_test,paraphrase,0,1,0.165818452835083,0.1654742956161499,-0.00034415721893310547,-0.00034415721893310547
8,7,25,task_025,paraphrase_impl,paraphrase,1,0,0.32570385932922363,0.3257067799568176,2.9206275939941406e-06,-2.9206275939941406e-06
8,7,26,task_026,canonical_test,canonical,0,1,-0.06793403625488281,-0.06158769130706787,0.006346344947814941,0.006346344947814941
8,7,26,task_026,canonical_impl,canonical,1,0,0.11336183547973633,0.11330235004425049,-5.9485435485839844e-05,5.9485435485839844e-05
8,7,26,task_026,paraphrase_test,paraphrase,0,1,0.029358267784118652,0.02937948703765869,2.1219253540039062e-05,2.1219253540039062e-05
8,7,26,task_026,paraphrase_impl,paraphrase,1,0,0.1620631217956543,0.1609203815460205,-0.001142740249633789,0.001142740249633789
8,7,27,task_027,canonical_test,canonical,0,1,0.2578779458999634,0.2586103677749634,0.000732421875,0.000732421875
8,7,27,task_027,canonical_impl,canonical,1,0,0.5287206172943115,0.5283832550048828,-0.00033736228942871094,0.00033736228942871094
8,7,27,task_027,paraphrase_test,paraphrase,0,1,0.39065730571746826,0.3905593156814575,-9.799003601074219e-05,-9.799003601074219e-05
8,7,27,task_027,paraphrase_impl,paraphrase,1,0,0.6438131928443909,0.6455287933349609,0.0017156004905700684,-0.0017156004905700684
8,7,28,task_028,canonical_test,canonical,0,1,-0.05470317602157593,-0.05325239896774292,0.0014507770538330078,0.0014507770538330078
8,7,28,task_028,canonical_impl,canonical,1,0,0.09608787298202515,0.09317249059677124,-0.0029153823852539062,0.0029153823852539062
8,7,28,task_028,paraphrase_test,paraphrase,0,1,-0.073111891746521,-0.07304203510284424,6.985664367675781e-05,6.985664367675781e-05
8,7,28,task_028,paraphrase_impl,paraphrase,1,0,0.061987876892089844,0.060472071170806885,-0.001515805721282959,0.001515805721282959
8,7,29,task_029,canonical_test,canonical,0,1,0.21543192863464355,0.20537221431732178,-0.010059714317321777,-0.010059714317321777
8,7,29,task_029,canonical_impl,canonical,1,0,0.3426697850227356,0.3444095253944397,0.0017397403717041016,-0.0017397403717041016
8,7,29,task_029,paraphrase_test,paraphrase,0,1,0.29355835914611816,0.2927910089492798,-0.0007673501968383789,-0.0007673501968383789
8,7,29,task_029,paraphrase_impl,paraphrase,1,0,0.41080647706985474,0.4097211956977844,-0.0010852813720703125,0.0010852813720703125
8,7,30,task_030,canonical_test,canonical,0,1,-0.015790581703186035,-0.0048596858978271484,0.010930895805358887,0.010930895805358887
8,7,30,task_030,canonical_impl,canonical,1,0,0.2563633918762207,0.2536201477050781,-0.002743244171142578,0.002743244171142578
8,7,30,task_030,paraphrase_test,paraphrase,0,1,0.13762915134429932,0.13599181175231934,-0.0016373395919799805,-0.0016373395919799805
8,7,30,task_030,paraphrase_impl,paraphrase,1,0,0.3059387803077698,0.2956726551055908,-0.010266125202178955,0.010266125202178955
8,7,31,task_031,canonical_test,canonical,0,1,0.0789451003074646,0.0776069164276123,-0.001338183879852295,-0.001338183879852295
8,7,31,task_031,canonical_impl,canonical,1,0,0.24243056774139404,0.2341875433921814,-0.008243024349212646,0.008243024349212646
8,7,31,task_031,paraphrase_test,paraphrase,0,1,0.1229138970375061,0.11677086353302002,-0.006143033504486084,-0.006143033504486084
8,7,31,task_031,paraphrase_impl,paraphrase,1,0,0.2202029824256897,0.2326279878616333,0.012425005435943604,-0.012425005435943604
8,7,32,task_032,canonical_test,canonical,0,1,-0.03673732280731201,-0.03745090961456299,-0.0007135868072509766,-0.0007135868072509766
8,7,32,task_032,canonical_impl,canonical,1,0,0.15714174509048462,0.1495504379272461,-0.007591307163238525,0.007591307163238525
8,7,32,task_032,paraphrase_test,paraphrase,0,1,0.09983766078948975,0.10736310482025146,0.007525444030761719,0.007525444030761719
8,7,32,task_032,paraphrase_impl,paraphrase,1,0,0.21177417039871216,0.21882188320159912,0.007047712802886963,-0.007047712802886963
8,7,33,task_033,canonical_test,canonical,0,1,0.2810934782028198,0.2794908285140991,-0.0016026496887207031,-0.0016026496887207031
8,7,33,task_033,canonical_impl,canonical,1,0,0.5219536423683167,0.5228832364082336,0.0009295940399169922,-0.0009295940399169922
8,7,33,task_033,paraphrase_test,paraphrase,0,1,0.4183337688446045,0.4215061664581299,0.0031723976135253906,0.0031723976135253906
8,7,33,task_033,paraphrase_impl,paraphrase,1,0,0.6677678227424622,0.667788565158844,2.0742416381835938e-05,-2.0742416381835938e-05
8,7,34,task_034,canonical_test,canonical,0,1,-0.11113286018371582,-0.11689656972885132,-0.005763709545135498,-0.005763709545135498
8,7,34,task_034,canonical_impl,canonical,1,0,0.07749146223068237,0.08655500411987305,0.009063541889190674,-0.009063541889190674
8,7,34,task_034,paraphrase_test,paraphrase,0,1,-0.058937907218933105,-0.061287641525268555,-0.0023497343063354492,-0.0023497343063354492
8,7,34,task_034,paraphrase_impl,paraphrase,1,0,0.08039289712905884,0.0802493691444397,-0.00014352798461914062,0.00014352798461914062
8,7,35,task_035,canonical_test,canonical,0,1,0.2020108699798584,0.20360136032104492,0.0015904903411865234,0.0015904903411865234
8,7,35,task_035,canonical_impl,canonical,1,0,0.3142969608306885,0.31514447927474976,0.0008475184440612793,-0.0008475184440612793
8,7,35,task_035,paraphrase_test,paraphrase,0,1,0.30868422985076904,0.30573511123657227,-0.0029491186141967773,-0.0029491186141967773
8,7,35,task_035,paraphrase_impl,paraphrase,1,0,0.41914069652557373,0.4131682515144348,-0.005972445011138916,0.005972445011138916
8,7,36,task_036,canonical_test,canonical,0,1,-0.02991783618927002,-0.03136181831359863,-0.0014439821243286133,-0.0014439821243286133
8,7,36,task_036,canonical_impl,canonical,1,0,0.3102421164512634,0.3200058341026306,0.009763717651367188,-0.009763717651367188
8,7,36,task_036,paraphrase_test,paraphrase,0,1,0.15416157245635986,0.1541130542755127,-4.851818084716797e-05,-4.851818084716797e-05
8,7,36,task_036,paraphrase_impl,paraphrase,1,0,0.3311561346054077,0.3306000232696533,-0.0005561113357543945,0.0005561113357543945
8,7,37,task_037,canonical_test,canonical,0,1,0.0918416976928711,0.09544676542282104,0.003605067729949951,0.003605067729949951
8,7,37,task_037,canonical_impl,canonical,1,0,0.28551042079925537,0.2764918804168701,-0.009018540382385254,0.009018540382385254
8,7,37,task_037,paraphrase_test,paraphrase,0,1,0.10883009433746338,0.10686886310577393,-0.001961231231689453,-0.001961231231689453
8,7,37,task_037,paraphrase_impl,paraphrase,1,0,0.2717990279197693,0.2701423764228821,-0.001656651496887207,0.001656651496887207
8,7,38,task_038,canonical_test,canonical,0,1,-0.040718674659729004,-0.03974604606628418,0.0009726285934448242,0.0009726285934448242
8,7,38,task_038,canonical_impl,canonical,1,0,0.1360018253326416,0.13602066040039062,1.8835067749023438e-05,-1.8835067749023438e-05
8,7,38,task_038,paraphrase_test,paraphrase,0,1,0.09416055679321289,0.1063241958618164,0.012163639068603516,0.012163639068603516
8,7,38,task_038,paraphrase_impl,paraphrase,1,0,0.2394973635673523,0.23957222700119019,7.486343383789062e-05,-7.486343383789062e-05
8,7,39,task_039,canonical_test,canonical,0,1,0.25811028480529785,0.2576577663421631,-0.0004525184631347656,-0.0004525184631347656
8,7,39,task_039,canonical_impl,canonical,1,0,0.5078826546669006,0.5180389285087585,0.01015627384185791,-0.01015627384185791
8,7,39,task_039,paraphrase_test,paraphrase,0,1,0.3920745253562927,0.391430139541626,-0.000644385814666748,-0.000644385814666748
8,7,39,task_039,paraphrase_impl,paraphrase,1,0,0.6819578409194946,0.6914921998977661,0.009534358978271484,-0.009534358978271484
8,7,40,task_040,canonical_test,canonical,0,1,-0.11613363027572632,-0.12274670600891113,-0.0066130757331848145,-0.0066130757331848145
8,7,40,task_040,canonical_impl,canonical,1,0,0.06272470951080322,0.07014751434326172,0.007422804832458496,-0.007422804832458496
8,7,40,task_040,paraphrase_test,paraphrase,0,1,-0.11852288246154785,-0.11851418018341064,8.702278137207031e-06,8.702278137207031e-06
8,7,40,task_040,paraphrase_impl,paraphrase,1,0,0.014781415462493896,0.01504504680633545,0.00026363134384155273,-0.00026363134384155273
8,7,41,task_041,canonical_test,canonical,0,1,0.2379169464111328,0.22981584072113037,-0.008101105690002441,-0.008101105690002441
8,7,41,task_041,canonical_impl,canonical,1,0,0.35626351833343506,0.3548009395599365,-0.0014625787734985352,0.0014625787734985352
8,7,41,task_041,paraphrase_test,paraphrase,0,1,0.3310346007347107,0.33895188570022583,0.007917284965515137,0.007917284965515137
8,7,41,task_041,paraphrase_impl,paraphrase,1,0,0.4600977301597595,0.4600222706794739,-7.545948028564453e-05,7.545948028564453e-05
8,7,42,task_042,canonical_test,canonical,0,1,-0.0840451717376709,-0.0875244140625,-0.0034792423248291016,-0.0034792423248291016
8,7,42,task_042,canonical_impl,canonical,1,0,0.2337782382965088,0.23617208003997803,0.0023938417434692383,-0.0023938417434692383
8,7,42,task_042,paraphrase_test,paraphrase,0,1,0.07073867321014404,0.07022726535797119,-0.0005114078521728516,-0.0005114078521728516
8,7,42,task_042,paraphrase_impl,paraphrase,1,0,0.2932313084602356,0.30047303438186646,0.007241725921630859,-0.007241725921630859
8,7,43,task_043,canonical_test,canonical,0,1,0.08103853464126587,0.0812528133392334,0.0002142786979675293,0.0002142786979675293
8,7,43,task_043,canonical_impl,canonical,1,0,0.24581772089004517,0.2474166750907898,0.001598954200744629,-0.001598954200744629
8,7,43,task_043,paraphrase_test,paraphrase,0,1,0.11570978164672852,0.11584913730621338,0.00013935565948486328,0.00013935565948486328
8,7,43,task_043,paraphrase_impl,paraphrase,1,0,0.2547694444656372,0.2549175024032593,0.0001480579376220703,-0.0001480579376220703
8,7,44,task_044,canonical_test,canonical,0,1,-0.0016874074935913086,0.0004532337188720703,0.002140641212463379,0.002140641212463379
8,7,44,task_044,canonical_impl,canonical,1,0,0.15286993980407715,0.15281271934509277,-5.7220458984375e-05,5.7220458984375e-05
8,7,44,task_044,paraphrase_test,paraphrase,0,1,0.08633661270141602,0.09375524520874023,0.007418632507324219,0.007418632507324219
8,7,44,task_044,paraphrase_impl,paraphrase,1,0,0.14942121505737305,0.1560978889465332,0.006676673889160156,-0.006676673889160156
8,7,45,task_045,canonical_test,canonical,0,1,0.26653480529785156,0.275557279586792,0.00902247428894043,0.00902247428894043
8,7,45,task_045,canonical_impl,canonical,1,0,0.5138814449310303,0.5266342759132385,0.012752830982208252,-0.012752830982208252
8,7,45,task_045,paraphrase_test,paraphrase,0,1,0.35201042890548706,0.35248303413391113,0.00047260522842407227,0.00047260522842407227
8,7,45,task_045,paraphrase_impl,paraphrase,1,0,0.5637602806091309,0.5657497048377991,0.001989424228668213,-0.001989424228668213
8,7,46,task_046,canonical_test,canonical,0,1,-0.07154929637908936,-0.07307147979736328,-0.0015221834182739258,-0.0015221834182739258
8,7,46,task_046,canonical_impl,canonical,1,0,0.11958068609237671,0.12099641561508179,0.0014157295227050781,-0.0014157295227050781
8,7,46,task_046,paraphrase_test,paraphrase,0,1,-0.044143736362457275,-0.04566645622253418,-0.0015227198600769043,-0.0015227198600769043
8,7,46,task_046,paraphrase_impl,paraphrase,1,0,0.11581754684448242,0.11724233627319336,0.0014247894287109375,-0.0014247894287109375
8,7,47,task_047,canonical_test,canonical,0,1,0.1921595335006714,0.19111299514770508,-0.0010465383529663086,-0.0010465383529663086
8,7,47,task_047,canonical_impl,canonical,1,0,0.309393048286438,0.309431254863739,3.820657730102539e-05,-3.820657730102539e-05
8,7,47,task_047,paraphrase_test,paraphrase,0,1,0.3026019334793091,0.31040191650390625,0.007799983024597168,0.007799983024597168
8,7,47,task_047,paraphrase_impl,paraphrase,1,0,0.40422213077545166,0.4047941565513611,0.0005720257759094238,-0.0005720257759094238
9,8,0,task_000,canonical_test,canonical,0,1,-0.027992963790893555,-0.03660297393798828,-0.008610010147094727,-0.008610010147094727
9,8,0,task_000,canonical_impl,canonical,1,0,0.36184680461883545,0.37232744693756104,0.010480642318725586,-0.010480642318725586
9,8,0,task_000,paraphrase_test,paraphrase,0,1,0.1256169080734253,0.12665987014770508,0.0010429620742797852,0.0010429620742797852
9,8,0,task_000,paraphrase_impl,paraphrase,1,0,0.3675185441970825,0.37687647342681885,0.009357929229736328,-0.009357929229736328
9,8,1,task_001,canonical_test,canonical,0,1,0.10543620586395264,0.10702139139175415,0.0015851855278015137,0.0015851855278015137
9,8,1,task_001,canonical_impl,canonical,1,0,0.28898221254348755,0.2902119755744934,0.0012297630310058594,-0.0012297630310058594
9,8,1,task_001,paraphrase_test,paraphrase,0,1,0.12856131792068481,0.1317276954650879,0.003166377544403076,0.003166377544403076
9,8,1,task_001,paraphrase_impl,paraphrase,1,0,0.31440889835357666,0.31622493267059326,0.0018160343170166016,-0.0018160343170166016
9,8,2,task_002,canonical_test,canonical,0,1,-0.07738637924194336,-0.06899738311767578,0.008388996124267578,0.008388996124267578
9,8,2,task_002,canonical_impl,canonical,1,0,0.14630252122879028,0.15089106559753418,0.0045885443687438965,-0.0045885443687438965
9,8,2,task_002,paraphrase_test,paraphrase,0,1,0.026005864143371582,0.018139243125915527,-0.007866621017456055,-0.007866621017456055
9,8,2,task_002,paraphrase_impl,paraphrase,1,0,0.1809448003768921,0.19030237197875977,0.009357571601867676,-0.009357571601867676
9,8,3,task_003,canonical_test,canonical,0,1,0.244642972946167,0.2529860734939575,0.008343100547790527,0.008343100547790527
9,8,3,task_003,canonical_impl,canonical,1,0,0.5069242119789124,0.5111311078071594,0.00420689582824707,-0.00420689582824707
9,8,3,task_003,paraphrase_test,paraphrase,0,1,0.3604587912559509,0.3636088967323303,0.0031501054763793945,0.0031501054763793945
9,8,3,task_003,paraphrase_impl,paraphrase,1,0,0.5952398180961609,0.5946821570396423,-0.0005576610565185547,0.0005576610565185547
9,8,4,task_004,canonical_test,canonical,0,1,-0.09492921829223633,-0.09432697296142578,0.0006022453308105469,0.0006022453308105469
9,8,4,task_004,canonical_impl,canonical,1,0,0.04638153314590454,0.04778742790222168,0.0014058947563171387,-0.0014058947563171387
9,8,4,task_004,paraphrase_test,paraphrase,0,1,-0.09847128391265869,-0.09969115257263184,-0.0012198686599731445,-0.0012198686599731445
9,8,4,task_004,paraphrase_impl,paraphrase,1,0,0.00019937753677368164,0.007535815238952637,0.007336437702178955,-0.007336437702178955
9,8,5,task_005,canonical_test,canonical,0,1,0.20281684398651123,0.2049349546432495,0.0021181106567382812,0.0021181106567382812
9,8,5,task_005,canonical_impl,canonical,1,0,0.3670036196708679,0.35694271326065063,-0.010060906410217285,0.010060906410217285
9,8,5,task_005,paraphrase_test,paraphrase,0,1,0.30987393856048584,0.3025932312011719,-0.007280707359313965,-0.007280707359313965
9,8,5,task_005,paraphrase_impl,paraphrase,1,0,0.4311567544937134,0.4216931462287903,-0.009463608264923096,0.009463608264923096
9,8,6,task_006,canonical_test,canonical,0,1,-0.0008198022842407227,-0.004990696907043457,-0.004170894622802734,-0.004170894622802734
9,8,6,task_006,canonical_impl,canonical,1,0,0.3120344877243042,0.3121045231819153,7.003545761108398e-05,-7.003545761108398e-05
9,8,6,task_006,paraphrase_test,paraphrase,0,1,0.1427626609802246,0.14113092422485352,-0.0016317367553710938,-0.0016317367553710938
9,8,6,task_006,paraphrase_impl,paraphrase,1,0,0.310981810092926,0.31338876485824585,0.0024069547653198242,-0.0024069547653198242
9,8,7,task_007,canonical_test,canonical,0,1,0.10678201913833618,0.10691940784454346,0.0001373887062072754,0.0001373887062072754
9,8,7,task_007,canonical_impl,canonical,1,0,0.2944295406341553,0.29439932107925415,-3.0219554901123047e-05,3.0219554901123047e-05
9,8,7,task_007,paraphrase_test,paraphrase,0,1,0.12693947553634644,0.12095171213150024,-0.005987763404846191,-0.005987763404846191
9,8,7,task_007,paraphrase_impl,paraphrase,1,0,0.25611329078674316,0.2544407248497009,-0.0016725659370422363,0.0016725659370422363
9,8,8,task_008,canonical_test,canonical,0,1,-0.05599009990692139,-0.05747830867767334,-0.0014882087707519531,-0.0014882087707519531
9,8,8,task_008,canonical_impl,canonical,1,0,0.13090527057647705,0.13514995574951172,0.004244685173034668,-0.004244685173034668
9,8,8,task_008,paraphrase_test,paraphrase,0,1,0.10671627521514893,0.10929608345031738,0.002579808235168457,0.002579808235168457
9,8,8,task_008,paraphrase_impl,paraphrase,1,0,0.22101426124572754,0.22079378366470337,-0.00022047758102416992,0.00022047758102416992
9,8,9,task_009,canonical_test,canonical,0,1,0.27307820320129395,0.271199107170105,-0.0018790960311889648,-0.0018790960311889648
9,8,9,task_009,canonical_impl,canonical,1,0,0.5119462013244629,0.49878591299057007,-0.013160288333892822,0.013160288333892822
9,8,9,task_009,paraphrase_test,paraphrase,0,1,0.3972775936126709,0.39689570665359497,-0.00038188695907592773,-0.00038188695907592773
9,8,9,task_009,paraphrase_impl,paraphrase,1,0,0.5757630467414856,0.586140513420105,0.010377466678619385,-0.010377466678619385
9,8,10,task_010,canonical_test,canonical,0,1,-0.15203332901000977,-0.15030759572982788,0.0017257332801818848,0.0017257332801818848
9,8,10,task_010,canonical_impl,canonical,1,0,0.04530304670333862,0.043767690658569336,-0.0015353560447692871,0.0015353560447692871
9,8,10,task_010,paraphrase_test,paraphrase,0,1,-0.10250282287597656,-0.10668718814849854,-0.004184365272521973,-0.004184365272521973
9,8,10,task_010,paraphrase_impl,paraphrase,1,0,0.022837579250335693,0.022838950157165527,1.3709068298339844e-06,-1.3709068298339844e-06
9,8,11,task_011,canonical_test,canonical,0,1,0.22857606410980225,0.2298893928527832,0.001313328742980957,0.001313328742980957
9,8,11,task_011,canonical_impl,canonical,1,0,0.37023621797561646,0.3589608073234558,-0.011275410652160645,0.011275410652160645
9,8,11,task_011,paraphrase_test,paraphrase,0,1,0.3428446054458618,0.35125648975372314,0.008411884307861328,0.008411884307861328
9,8,11,task_011,paraphrase_impl,paraphrase,1,0,0.474392831325531,0.4753316640853882,0.0009388327598571777,-0.0009388327598571777
9,8,12,task_012,canonical_test,canonical,0,1,-0.019555091857910156,-0.02125859260559082,-0.001703500747680664,-0.001703500747680664
9,8,12,task_012,canonical_impl,canonical,1,0,0.28302454948425293,0.28565990924835205,0.002635359764099121,-0.002635359764099121
9,8,12,task_012,paraphrase_test,paraphrase,0,1,0.18048465251922607,0.17825543880462646,-0.0022292137145996094,-0.0022292137145996094
9,8,12,task_012,paraphrase_impl,paraphrase,1,0,0.3447002172470093,0.34673118591308594,0.00203096866607666,-0.00203096866607666
9,8,13,task_013,canonical_test,canonical,0,1,0.08738303184509277,0.09578561782836914,0.008402585983276367,0.008402585983276367
9,8,13,task_013,canonical_impl,canonical,1,0,0.29017072916030884,0.2977989912033081,0.007628262042999268,-0.007628262042999268
9,8,13,task_013,paraphrase_test,paraphrase,0,1,0.12830913066864014,0.12691402435302734,-0.001395106315612793,-0.001395106315612793
9,8,13,task_013,paraphrase_impl,paraphrase,1,0,0.3007720112800598,0.3021341562271118,0.001362144947052002,-0.001362144947052002
9,8,14,task_014,canonical_test,canonical,0,1,-0.010980606079101562,-0.019141435623168945,-0.008160829544067383,-0.008160829544067383
9,8,14,task_014,canonical_impl,canonical,1,0,0.15901660919189453,0.15938711166381836,0.0003705024719238281,-0.0003705024719238281
9,8,14,task_014,paraphrase_test,paraphrase,0,1,0.07385516166687012,0.07778012752532959,0.003924965858459473,0.003924965858459473
9,8,14,task_014,paraphrase_impl,paraphrase,1,0,0.2296033501625061,0.2243649959564209,-0.005238354206085205,0.005238354206085205
9,8,15,task_015,canonical_test,canonical,0,1,0.2826824188232422,0.2848931550979614,0.0022107362747192383,0.0022107362747192383
9,8,15,task_015,canonical_impl,canonical,1,0,0.5807177424430847,0.5697757601737976,-0.01094198226928711,0.01094198226928711
