phase,task_id,family,label,anchor,L,k,suff
discovery_A,exp12_test_edit_00,test_edit,0,USER_END,16,0,-0.00452347774989903
discovery_A,exp12_test_edit_00,test_edit,0,FINAL_INSTRUCTION_END,16,0,0.004115039249882102
discovery_A,exp12_test_edit_00,test_edit,0,USER_END,16,0,-0.022130490513518453
discovery_A,exp12_test_edit_00,test_edit,0,FINAL_INSTRUCTION_END,16,0,-0.01328160590492189
discovery_A,exp12_test_edit_00,test_edit,1,USER_END,16,0,-0.004497547633945942
discovery_A,exp12_test_edit_00,test_edit,1,FINAL_INSTRUCTION_END,16,0,-0.012831293977797031
discovery_A,exp12_test_edit_00,test_edit,1,USER_END,16,0,-0.008321678265929222
discovery_A,exp12_test_edit_00,test_edit,1,FINAL_INSTRUCTION_END,16,0,-0.0038368329405784607
discovery_A,exp12_test_edit_01,test_edit,0,USER_END,16,0,-0.01284303329885006
discovery_A,exp12_test_edit_01,test_edit,0,FINAL_INSTRUCTION_END,16,0,-0.03503154776990414
discovery_A,exp12_test_edit_01,test_edit,0,USER_END,16,0,0.009081955999135971
discovery_A,exp12_test_edit_01,test_edit,0,FINAL_INSTRUCTION_END,16,0,0.009019024262670428
discovery_A,exp12_test_edit_01,test_edit,1,USER_END,16,0,-0.004165704362094402
discovery_A,exp12_test_edit_01,test_edit,1,FINAL_INSTRUCTION_END,16,0,-0.008368995040655136
discovery_A,exp12_test_edit_01,test_edit,1,USER_END,16,0,0.0007022544741630554
discovery_A,exp12_test_edit_01,test_edit,1,FINAL_INSTRUCTION_END,16,0,0.004514038562774658
discovery_A,exp12_test_edit_03,test_edit,0,USER_END,16,0,-0.007847999222576618
discovery_A,exp12_test_edit_03,test_edit,0,FINAL_INSTRUCTION_END,16,0,-0.00013487483374774456
discovery_A,exp12_test_edit_03,test_edit,0,USER_END,16,0,-0.01528349582804367
discovery_A,exp12_test_edit_03,test_edit,0,FINAL_INSTRUCTION_END,16,0,0.007953003980219364
discovery_A,exp12_test_edit_03,test_edit,1,USER_END,16,0,-0.00857987767085433
discovery_A,exp12_test_edit_03,test_edit,1,FINAL_INSTRUCTION_END,16,0,0.008616921957582235
discovery_A,exp12_test_edit_03,test_edit,1,USER_END,16,0,0.013588149100542068
discovery_A,exp12_test_edit_03,test_edit,1,FINAL_INSTRUCTION_END,16,0,0.009108556434512138
discovery_A,exp12_test_edit_05,test_edit,0,USER_END,16,0,-0.0114349196664989
discovery_A,exp12_test_edit_05,test_edit,0,FINAL_INSTRUCTION_END,16,0,-0.011698863003402948
discovery_A,exp12_test_edit_05,test_edit,0,USER_END,16,0,-0.003958563087508082
discovery_A,exp12_test_edit_05,test_edit,0,FINAL_INSTRUCTION_END,16,0,0.003964827745221555
discovery_A,exp12_test_edit_05,test_edit,1,USER_END,16,0,-0.00853828783147037
discovery_A,exp12_test_edit_05,test_edit,1,FINAL_INSTRUCTION_END,16,0,-0.012784204911440611
discovery_A,exp12_test_edit_05,test_edit,1,USER_END,16,0,0.00040758587419986725
discovery_A,exp12_test_edit_05,test_edit,1,FINAL_INSTRUCTION_END,16,0,0.009016362950205803
discovery_A,exp12_test_edit_07,test_edit,0,USER_END,16,0,0.01548242662101984
discovery_A,exp12_test_edit_07,test_edit,0,FINAL_INSTRUCTION_END,16,0,0.00771252834238112
discovery_A,exp12_test_edit_07,test_edit,0,USER_END,16,0,-5.129934288561344e-05
discovery_A,exp12_test_edit_07,test_edit,0,FINAL_INSTRUCTION_END,16,0,1.053925370797515e-05
discovery_A,exp12_test_edit_07,test_edit,1,USER_END,16,0,-0.004138520453125238
discovery_A,exp12_test_edit_07,test_edit,1,FINAL_INSTRUCTION_END,16,0,-0.004178574308753014
discovery_A,exp12_test_edit_07,test_edit,1,USER_END,16,0,0.004289258271455765
discovery_A,exp12_test_edit_07,test_edit,1,FINAL_INSTRUCTION_END,16,0,0.004369072616100311
discovery_A,exp12_test_edit_08,test_edit,0,USER_END,16,0,0.013238916639238596
discovery_A,exp12_test_edit_08,test_edit,0,FINAL_INSTRUCTION_END,16,0,-0.00444552325643599
discovery_A,exp12_test_edit_08,test_edit,0,USER_END,16,0,0.013326303218491375
discovery_A,exp12_test_edit_08,test_edit,0,FINAL_INSTRUCTION_END,16,0,-0.00879099138546735
discovery_A,exp12_test_edit_08,test_edit,1,USER_END,16,0,-0.004024785477668047
discovery_A,exp12_test_edit_08,test_edit,1,FINAL_INSTRUCTION_END,16,0,-0.008414892945438623
discovery_A,exp12_test_edit_08,test_edit,1,USER_END,16,0,-0.0029764696955680847
discovery_A,exp12_test_edit_08,test_edit,1,FINAL_INSTRUCTION_END,16,0,0.005309022963047028
discovery_A,exp12_test_edit_09,test_edit,0,USER_END,16,0,-0.015310811111703515
discovery_A,exp12_test_edit_09,test_edit,0,FINAL_INSTRUCTION_END,16,0,-0.0075158735271543264
discovery_A,exp12_test_edit_09,test_edit,0,USER_END,16,0,0.011689141974784434
discovery_A,exp12_test_edit_09,test_edit,0,FINAL_INSTRUCTION_END,16,0,0.003916845773346722
discovery_A,exp12_test_edit_09,test_edit,1,USER_END,16,0,-0.004118883283808827
discovery_A,exp12_test_edit_09,test_edit,1,FINAL_INSTRUCTION_END,16,0,-0.008305983385071158
discovery_A,exp12_test_edit_09,test_edit,1,USER_END,16,0,0.014244303107261658
discovery_A,exp12_test_edit_09,test_edit,1,FINAL_INSTRUCTION_END,16,0,0.004428857937455177
discovery_A,exp12_test_edit_15,test_edit,0,USER_END,16,0,0.011689070612192154
discovery_A,exp12_test_edit_15,test_edit,0,FINAL_INSTRUCTION_END,16,0,0.003967073978856206
discovery_A,exp12_test_edit_15,test_edit,0,USER_END,16,0,3.809924237430096e-05
discovery_A,exp12_test_edit_15,test_edit,0,FINAL_INSTRUCTION_END,16,0,9.817763930186629e-05
discovery_A,exp12_test_edit_15,test_edit,1,USER_END,16,0,-0.004207656253129244
discovery_A,exp12_test_edit_15,test_edit,1,FINAL_INSTRUCTION_END,16,0,-0.004191565327346325
discovery_A,exp12_test_edit_15,test_edit,1,USER_END,16,0,-0.004558861255645752
discovery_A,exp12_test_edit_15,test_edit,1,FINAL_INSTRUCTION_END,16,0,-0.008533310145139694
discovery_A,exp12_search_edit_01,search_edit,0,USER_END,16,0,-0.008952981588663533
discovery_A,exp12_search_edit_01,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.02677436071098782
discovery_A,exp12_search_edit_01,search_edit,0,USER_END,16,0,0.008930264913942665
discovery_A,exp12_search_edit_01,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.008934134530136362
discovery_A,exp12_search_edit_01,search_edit,1,USER_END,16,0,-0.020827437518164515
discovery_A,exp12_search_edit_01,search_edit,1,FINAL_INSTRUCTION_END,16,0,0.01034180261194706
discovery_A,exp12_search_edit_01,search_edit,1,USER_END,16,0,2.041459083557129e-05
discovery_A,exp12_search_edit_01,search_edit,1,FINAL_INSTRUCTION_END,16,0,-3.6679208278656006e-05
discovery_A,exp12_search_edit_03,search_edit,0,USER_END,16,0,-0.007870527857448906
discovery_A,exp12_search_edit_03,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.00787218613550067
discovery_A,exp12_search_edit_03,search_edit,0,USER_END,16,0,-0.031286324199754745
discovery_A,exp12_search_edit_03,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.00782000320032239
discovery_A,exp12_search_edit_03,search_edit,1,USER_END,16,0,-0.010431019822135568
discovery_A,exp12_search_edit_03,search_edit,1,FINAL_INSTRUCTION_END,16,0,-0.010407354682683945
discovery_A,exp12_search_edit_03,search_edit,1,USER_END,16,0,-8.677691221237183e-05
discovery_A,exp12_search_edit_03,search_edit,1,FINAL_INSTRUCTION_END,16,0,1.3340264558792114e-05
discovery_A,exp12_search_edit_05,search_edit,0,USER_END,16,0,0.015487833850784227
discovery_A,exp12_search_edit_05,search_edit,0,FINAL_INSTRUCTION_END,16,0,-5.705154035240412e-05
discovery_A,exp12_search_edit_05,search_edit,0,USER_END,16,0,-0.01563641196116805
discovery_A,exp12_search_edit_05,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.00784587935777381
discovery_A,exp12_search_edit_05,search_edit,1,USER_END,16,0,-0.010425981599837542
discovery_A,exp12_search_edit_05,search_edit,1,FINAL_INSTRUCTION_END,16,0,0.020813371054828167
discovery_A,exp12_search_edit_05,search_edit,1,USER_END,16,0,-9.351596236228943e-05
discovery_A,exp12_search_edit_05,search_edit,1,FINAL_INSTRUCTION_END,16,0,-8.508563041687012e-06
discovery_A,exp12_search_edit_09,search_edit,0,USER_END,16,0,-0.007835639582481235
discovery_A,exp12_search_edit_09,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.007849748159060255
discovery_A,exp12_search_edit_09,search_edit,0,USER_END,16,0,-0.015619531273841858
discovery_A,exp12_search_edit_09,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.015631873509846628
discovery_A,exp12_search_edit_09,search_edit,1,USER_END,16,0,0.010327927302569151
discovery_A,exp12_search_edit_09,search_edit,1,FINAL_INSTRUCTION_END,16,0,0.041538362856954336
discovery_A,exp12_search_edit_09,search_edit,1,USER_END,16,0,0.020392639562487602
discovery_A,exp12_search_edit_09,search_edit,1,FINAL_INSTRUCTION_END,16,0,5.501881241798401e-05
discovery_A,exp12_search_edit_10,search_edit,0,USER_END,16,0,-0.015683425241149962
discovery_A,exp12_search_edit_10,search_edit,0,FINAL_INSTRUCTION_END,16,0,-2.3719912860542536e-05
discovery_A,exp12_search_edit_10,search_edit,0,USER_END,16,0,-0.007816823082976043
discovery_A,exp12_search_edit_10,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.023459937539882958
discovery_A,exp12_search_edit_10,search_edit,1,USER_END,16,0,0.010442469734698534
discovery_A,exp12_search_edit_10,search_edit,1,FINAL_INSTRUCTION_END,16,0,0.010393901728093624
discovery_A,exp12_search_edit_10,search_edit,1,USER_END,16,0,0.020709989592432976
discovery_A,exp12_search_edit_10,search_edit,1,FINAL_INSTRUCTION_END,16,0,0.00013080239295959473
discovery_A,exp12_search_edit_12,search_edit,0,USER_END,16,0,-0.015648275322746485
discovery_A,exp12_search_edit_12,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.007841235550586134
discovery_A,exp12_search_edit_12,search_edit,0,USER_END,16,0,1.3450888218358159e-05
discovery_A,exp12_search_edit_12,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.007797032623784617
discovery_A,exp12_search_edit_12,search_edit,1,USER_END,16,0,-0.041546987602487206
discovery_A,exp12_search_edit_12,search_edit,1,FINAL_INSTRUCTION_END,16,0,0.020819051191210747
discovery_A,exp12_search_edit_12,search_edit,1,USER_END,16,0,1.757591962814331e-05
discovery_A,exp12_search_edit_12,search_edit,1,FINAL_INSTRUCTION_END,16,0,0.019897818565368652
discovery_A,exp12_search_edit_13,search_edit,0,USER_END,16,0,-0.00782995851477608
discovery_A,exp12_search_edit_13,search_edit,0,FINAL_INSTRUCTION_END,16,0,0.00773343734908849
discovery_A,exp12_search_edit_13,search_edit,0,USER_END,16,0,-0.015638916054740548
discovery_A,exp12_search_edit_13,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.015621875296346843
discovery_A,exp12_search_edit_13,search_edit,1,USER_END,16,0,-0.010501592420041561
discovery_A,exp12_search_edit_13,search_edit,1,FINAL_INSTRUCTION_END,16,0,0.010369494557380676
discovery_A,exp12_search_edit_13,search_edit,1,USER_END,16,0,-0.01956988498568535
discovery_A,exp12_search_edit_13,search_edit,1,FINAL_INSTRUCTION_END,16,0,0.0001082010567188263
discovery_A,exp12_search_edit_15,search_edit,0,USER_END,16,0,-0.00014468294102698565
discovery_A,exp12_search_edit_15,search_edit,0,FINAL_INSTRUCTION_END,16,0,-0.0001461285282857716
discovery_A,exp12_search_edit_15,search_edit,0,USER_END,16,0,0.007807753223460168
discovery_A,exp12_search_edit_15,search_edit,0,FINAL_INSTRUCTION_END,16,0,0.00782176066422835
discovery_A,exp12_search_edit_15,search_edit,1,USER_END,16,0,0.010186657775193453
discovery_A,exp12_search_edit_15,search_edit,1,FINAL_INSTRUCTION_END,16,0,0.020605136640369892
discovery_A,exp12_search_edit_15,search_edit,1,USER_END,16,0,0.019654173403978348
discovery_A,exp12_search_edit_15,search_edit,1,FINAL_INSTRUCTION_END,16,0,0.019658133387565613
discovery_A,exp12_config_command_03,config_command,0,USER_END,16,0,0.007777351886034012
discovery_A,exp12_config_command_03,config_command,0,FINAL_INSTRUCTION_END,16,0,0.008128218352794647
discovery_A,exp12_config_command_03,config_command,0,USER_END,16,0,0.0041853636503219604
discovery_A,exp12_config_command_03,config_command,0,FINAL_INSTRUCTION_END,16,0,0.0001537427306175232
discovery_A,exp12_config_command_03,config_command,1,USER_END,16,0,0.013609081506729126
discovery_A,exp12_config_command_03,config_command,1,FINAL_INSTRUCTION_END,16,0,0.026726603507995605
discovery_A,exp12_config_command_03,config_command,1,USER_END,16,0,0.003566041588783264
discovery_A,exp12_config_command_03,config_command,1,FINAL_INSTRUCTION_END,16,0,-0.009861551225185394
discovery_A,exp12_config_command_05,config_command,0,USER_END,16,0,0.006025753915309906
discovery_A,exp12_config_command_05,config_command,0,FINAL_INSTRUCTION_END,16,0,3.245845437049866e-05
discovery_A,exp12_config_command_05,config_command,0,USER_END,16,0,-0.006337210536003113
discovery_A,exp12_config_command_05,config_command,0,FINAL_INSTRUCTION_END,16,0,0.006649218499660492
discovery_A,exp12_config_command_05,config_command,1,USER_END,16,0,-0.007187027484178543
discovery_A,exp12_config_command_05,config_command,1,FINAL_INSTRUCTION_END,16,0,-0.0002539195120334625
discovery_A,exp12_config_command_05,config_command,1,USER_END,16,0,-0.00024056434631347656
discovery_A,exp12_config_command_05,config_command,1,FINAL_INSTRUCTION_END,16,0,-0.0006435215473175049
discovery_A,exp12_config_command_06,config_command,0,USER_END,16,0,-0.006474383175373077
discovery_A,exp12_config_command_06,config_command,0,FINAL_INSTRUCTION_END,16,0,-0.00013911724090576172
discovery_A,exp12_config_command_06,config_command,0,USER_END,16,0,0.01244257390499115
discovery_A,exp12_config_command_06,config_command,0,FINAL_INSTRUCTION_END,16,0,0.009432509541511536
discovery_A,exp12_config_command_06,config_command,1,USER_END,16,0,0.020852413028478622
discovery_A,exp12_config_command_06,config_command,1,FINAL_INSTRUCTION_END,16,0,0.020732218399643898
discovery_A,exp12_config_command_06,config_command,1,USER_END,16,0,0.013289183378219604
discovery_A,exp12_config_command_06,config_command,1,FINAL_INSTRUCTION_END,16,0,0.03780865669250488
discovery_A,exp12_config_command_08,config_command,0,USER_END,16,0,0.00010349228978157043
discovery_A,exp12_config_command_08,config_command,0,FINAL_INSTRUCTION_END,16,0,-0.0004435926675796509
discovery_A,exp12_config_command_08,config_command,0,USER_END,16,0,0.0006746724247932434
discovery_A,exp12_config_command_08,config_command,0,FINAL_INSTRUCTION_END,16,0,0.014752820134162903
discovery_A,exp12_config_command_08,config_command,1,USER_END,16,0,0.008111637085676193
discovery_A,exp12_config_command_08,config_command,1,FINAL_INSTRUCTION_END,16,0,0.014832090586423874
discovery_A,exp12_config_command_08,config_command,1,USER_END,16,0,0.012041240930557251
discovery_A,exp12_config_command_08,config_command,1,FINAL_INSTRUCTION_END,16,0,0.014199048280715942
discovery_A,exp12_config_command_09,config_command,0,USER_END,16,0,-0.011120699346065521
discovery_A,exp12_config_command_09,config_command,0,FINAL_INSTRUCTION_END,16,0,-0.01784069836139679
discovery_A,exp12_config_command_09,config_command,0,USER_END,16,0,0.018268637359142303
discovery_A,exp12_config_command_09,config_command,0,FINAL_INSTRUCTION_END,16,0,0.01272236555814743
discovery_A,exp12_config_command_09,config_command,1,USER_END,16,0,0.013962345197796822
discovery_A,exp12_config_command_09,config_command,1,FINAL_INSTRUCTION_END,16,0,0.012604175135493279
discovery_A,exp12_config_command_09,config_command,1,USER_END,16,0,0.02370525896549225
discovery_A,exp12_config_command_09,config_command,1,FINAL_INSTRUCTION_END,16,0,0.01794309914112091
discovery_A,exp12_config_command_10,config_command,0,USER_END,16,0,-0.006450701504945755
discovery_A,exp12_config_command_10,config_command,0,FINAL_INSTRUCTION_END,16,0,-0.00029464438557624817
discovery_A,exp12_config_command_10,config_command,0,USER_END,16,0,0.005271501839160919
discovery_A,exp12_config_command_10,config_command,0,FINAL_INSTRUCTION_END,16,0,0.017573527991771698
discovery_A,exp12_config_command_10,config_command,1,USER_END,16,0,0.02079291082918644
discovery_A,exp12_config_command_10,config_command,1,FINAL_INSTRUCTION_END,16,0,0.006892036646604538
discovery_A,exp12_config_command_10,config_command,1,USER_END,16,0,-0.001575961709022522
discovery_A,exp12_config_command_10,config_command,1,FINAL_INSTRUCTION_END,16,0,-0.011645421385765076
discovery_A,exp12_config_command_11,config_command,0,USER_END,16,0,-0.012407120317220688
discovery_A,exp12_config_command_11,config_command,0,FINAL_INSTRUCTION_END,16,0,-0.012397918850183487
discovery_A,exp12_config_command_11,config_command,0,USER_END,16,0,-3.6947429180145264e-05
discovery_A,exp12_config_command_11,config_command,0,FINAL_INSTRUCTION_END,16,0,-0.000183887779712677
discovery_A,exp12_config_command_11,config_command,1,USER_END,16,0,-0.020917115733027458
discovery_A,exp12_config_command_11,config_command,1,FINAL_INSTRUCTION_END,16,0,-0.006788093596696854
discovery_A,exp12_config_command_11,config_command,1,USER_END,16,0,0.0013668835163116455
discovery_A,exp12_config_command_11,config_command,1,FINAL_INSTRUCTION_END,16,0,0.00031384825706481934
discovery_A,exp12_config_command_12,config_command,0,USER_END,16,0,0.006559824571013451
discovery_A,exp12_config_command_12,config_command,0,FINAL_INSTRUCTION_END,16,0,9.43746417760849e-05
discovery_A,exp12_config_command_12,config_command,0,USER_END,16,0,-0.013532325625419617
discovery_A,exp12_config_command_12,config_command,0,FINAL_INSTRUCTION_END,16,0,-0.0002457350492477417
discovery_A,exp12_config_command_12,config_command,1,USER_END,16,0,0.020867571234703064
discovery_A,exp12_config_command_12,config_command,1,FINAL_INSTRUCTION_END,16,0,0.02082289569079876
discovery_A,exp12_config_command_12,config_command,1,USER_END,16,0,-0.012562990188598633
discovery_A,exp12_config_command_12,config_command,1,FINAL_INSTRUCTION_END,16,0,-0.040066152811050415
discovery_A,exp12_docs_code_00,docs_code,0,USER_END,16,0,5.136796971783042e-05
discovery_A,exp12_docs_code_00,docs_code,0,FINAL_INSTRUCTION_END,16,0,-0.00885329651646316
discovery_A,exp12_docs_code_00,docs_code,0,USER_END,16,0,-0.009157089982181787
discovery_A,exp12_docs_code_00,docs_code,0,FINAL_INSTRUCTION_END,16,0,-0.06189428549259901
discovery_A,exp12_docs_code_00,docs_code,1,USER_END,16,0,-0.011426369426771998
discovery_A,exp12_docs_code_00,docs_code,1,FINAL_INSTRUCTION_END,16,0,0.0055112100671976805
discovery_A,exp12_docs_code_00,docs_code,1,USER_END,16,0,0.017118271731305867
discovery_A,exp12_docs_code_00,docs_code,1,FINAL_INSTRUCTION_END,16,0,0.02278409485006705
discovery_A,exp12_docs_code_01,docs_code,0,USER_END,16,0,0.01785821936209686
discovery_A,exp12_docs_code_01,docs_code,0,FINAL_INSTRUCTION_END,16,0,0.02678474161075428
discovery_A,exp12_docs_code_01,docs_code,0,USER_END,16,0,-0.008694966323673725
discovery_A,exp12_docs_code_01,docs_code,0,FINAL_INSTRUCTION_END,16,0,-0.01785242697224021
discovery_A,exp12_docs_code_01,docs_code,1,USER_END,16,0,-0.007796356221660972
discovery_A,exp12_docs_code_01,docs_code,1,FINAL_INSTRUCTION_END,16,0,-0.015286215813830495
discovery_A,exp12_docs_code_01,docs_code,1,USER_END,16,0,-0.03127194591797888
discovery_A,exp12_docs_code_01,docs_code,1,FINAL_INSTRUCTION_END,16,0,-0.01564221183070913
discovery_A,exp12_docs_code_03,docs_code,0,USER_END,16,0,0.016024470329284668
discovery_A,exp12_docs_code_03,docs_code,0,FINAL_INSTRUCTION_END,16,0,-5.3034164011478424e-05
discovery_A,exp12_docs_code_03,docs_code,0,USER_END,16,0,-0.0009269267320632935
discovery_A,exp12_docs_code_03,docs_code,0,FINAL_INSTRUCTION_END,16,0,0.0010263025760650635
discovery_A,exp12_docs_code_03,docs_code,1,USER_END,16,0,-0.010601546615362167
discovery_A,exp12_docs_code_03,docs_code,1,FINAL_INSTRUCTION_END,16,0,-0.031471950467675924
discovery_A,exp12_docs_code_03,docs_code,1,USER_END,16,0,0.0208055175608024
discovery_A,exp12_docs_code_03,docs_code,1,FINAL_INSTRUCTION_END,16,0,-5.0057307817041874e-05
discovery_A,exp12_docs_code_08,docs_code,0,USER_END,16,0,0.00895165017573163
discovery_A,exp12_docs_code_08,docs_code,0,FINAL_INSTRUCTION_END,16,0,6.150640547275543e-05
discovery_A,exp12_docs_code_08,docs_code,0,USER_END,16,0,-0.008919646963477135
discovery_A,exp12_docs_code_08,docs_code,0,FINAL_INSTRUCTION_END,16,0,0.008998844306915998
discovery_A,exp12_docs_code_08,docs_code,1,USER_END,16,0,0.00030918093398213387
discovery_A,exp12_docs_code_08,docs_code,1,FINAL_INSTRUCTION_END,16,0,-0.005898782983422279
discovery_A,exp12_docs_code_08,docs_code,1,USER_END,16,0,0.01247406005859375
discovery_A,exp12_docs_code_08,docs_code,1,FINAL_INSTRUCTION_END,16,0,0.01248488831333816
discovery_A,exp12_docs_code_09,docs_code,0,USER_END,16,0,0.007815413584467024
discovery_A,exp12_docs_code_09,docs_code,0,FINAL_INSTRUCTION_END,16,0,0.0312562512117438
discovery_A,exp12_docs_code_09,docs_code,0,USER_END,16,0,-0.007870245724916458
discovery_A,exp12_docs_code_09,docs_code,0,FINAL_INSTRUCTION_END,16,0,-0.023512810468673706
discovery_A,exp12_docs_code_09,docs_code,1,USER_END,16,0,-0.02500646421685815
discovery_A,exp12_docs_code_09,docs_code,1,FINAL_INSTRUCTION_END,16,0,0.006302941357716918
discovery_A,exp12_docs_code_09,docs_code,1,USER_END,16,0,4.955998156219721e-05
discovery_A,exp12_docs_code_09,docs_code,1,FINAL_INSTRUCTION_END,16,0,-0.006188397237565368
discovery_A,exp12_docs_code_11,docs_code,0,USER_END,16,0,-0.007813504547812045
discovery_A,exp12_docs_code_11,docs_code,0,FINAL_INSTRUCTION_END,16,0,-0.007818098354618996
discovery_A,exp12_docs_code_11,docs_code,0,USER_END,16,0,0.016015715897083282
discovery_A,exp12_docs_code_11,docs_code,0,FINAL_INSTRUCTION_END,16,0,0.0018004858866333961
discovery_A,exp12_docs_code_11,docs_code,1,USER_END,16,0,-0.02674259850755334
discovery_A,exp12_docs_code_11,docs_code,1,FINAL_INSTRUCTION_END,16,0,4.695309326052666e-05
discovery_A,exp12_docs_code_11,docs_code,1,USER_END,16,0,1.0112184099853039e-05
discovery_A,exp12_docs_code_11,docs_code,1,FINAL_INSTRUCTION_END,16,0,2.7052941732108593e-05
discovery_A,exp12_docs_code_12,docs_code,0,USER_END,16,0,-0.007821182894986123
discovery_A,exp12_docs_code_12,docs_code,0,FINAL_INSTRUCTION_END,16,0,-0.007811103423591703
discovery_A,exp12_docs_code_12,docs_code,0,USER_END,16,0,1.4095799997448921e-05
discovery_A,exp12_docs_code_12,docs_code,0,FINAL_INSTRUCTION_END,16,0,0.007829192792996764
discovery_A,exp12_docs_code_12,docs_code,1,USER_END,16,0,-0.0068911470007151365
discovery_A,exp12_docs_code_12,docs_code,1,FINAL_INSTRUCTION_END,16,0,-0.020810911431908607
discovery_A,exp12_docs_code_12,docs_code,1,USER_END,16,0,1.485808752477169e-06
discovery_A,exp12_docs_code_12,docs_code,1,FINAL_INSTRUCTION_END,16,0,-0.013890128524508327
discovery_A,exp12_docs_code_14,docs_code,0,USER_END,16,0,0.006942382548004389
discovery_A,exp12_docs_code_14,docs_code,0,FINAL_INSTRUCTION_END,16,0,-0.006953218369744718
discovery_A,exp12_docs_code_14,docs_code,0,USER_END,16,0,-0.006937459809705615
discovery_A,exp12_docs_code_14,docs_code,0,FINAL_INSTRUCTION_END,16,0,-1.4333054423332214e-05
discovery_A,exp12_docs_code_14,docs_code,1,USER_END,16,0,0.01797600695863366
discovery_A,exp12_docs_code_14,docs_code,1,FINAL_INSTRUCTION_END,16,0,6.61797821521759e-06
discovery_A,exp12_docs_code_14,docs_code,1,USER_END,16,0,-1.3445504009723663e-05
discovery_A,exp12_docs_code_14,docs_code,1,FINAL_INSTRUCTION_END,16,0,0.017869430070277303
discovery_A,exp12_test_edit_00,test_edit,0,USER_END,16,1,0.00438006641343236
discovery_A,exp12_test_edit_00,test_edit,0,FINAL_INSTRUCTION_END,16,1,0.004535418236628175
discovery_A,exp12_test_edit_00,test_edit,0,USER_END,16,1,-0.004316089441999793
discovery_A,exp12_test_edit_00,test_edit,0,FINAL_INSTRUCTION_END,16,1,-0.0044782416662201285
discovery_A,exp12_test_edit_00,test_edit,1,USER_END,16,1,-0.004496615380048752
discovery_A,exp12_test_edit_00,test_edit,1,FINAL_INSTRUCTION_END,16,1,-0.008652014657855034
discovery_A,exp12_test_edit_00,test_edit,1,USER_END,16,1,-0.008203195407986641
discovery_A,exp12_test_edit_00,test_edit,1,FINAL_INSTRUCTION_END,16,1,-0.008839786052703857
discovery_A,exp12_test_edit_01,test_edit,0,USER_END,16,1,-0.012987699126824737
discovery_A,exp12_test_edit_01,test_edit,0,FINAL_INSTRUCTION_END,16,1,-0.012966437498107553
discovery_A,exp12_test_edit_01,test_edit,0,USER_END,16,1,0.00021374918287619948
discovery_A,exp12_test_edit_01,test_edit,0,FINAL_INSTRUCTION_END,16,1,0.009051685978192836
discovery_A,exp12_test_edit_01,test_edit,1,USER_END,16,1,0.0002565174363553524
discovery_A,exp12_test_edit_01,test_edit,1,FINAL_INSTRUCTION_END,16,1,-0.00414661318063736
discovery_A,exp12_test_edit_01,test_edit,1,USER_END,16,1,0.0006654653698205948
discovery_A,exp12_test_edit_01,test_edit,1,FINAL_INSTRUCTION_END,16,1,0.0003378652036190033
discovery_A,exp12_test_edit_03,test_edit,0,USER_END,16,1,-0.015227745287120342
discovery_A,exp12_test_edit_03,test_edit,0,FINAL_INSTRUCTION_END,16,1,-0.003930128877982497
discovery_A,exp12_test_edit_03,test_edit,0,USER_END,16,1,0.004102088627405465
discovery_A,exp12_test_edit_03,test_edit,0,FINAL_INSTRUCTION_END,16,1,0.004120049998164177
discovery_A,exp12_test_edit_03,test_edit,1,USER_END,16,1,-3.123655915260315e-06
discovery_A,exp12_test_edit_03,test_edit,1,FINAL_INSTRUCTION_END,16,1,-1.4094170182943344e-05
discovery_A,exp12_test_edit_03,test_edit,1,USER_END,16,1,0.008869986981153488
discovery_A,exp12_test_edit_03,test_edit,1,FINAL_INSTRUCTION_END,16,1,-0.0004157945513725281
discovery_A,exp12_test_edit_05,test_edit,0,USER_END,16,1,-0.0037287347950041294
discovery_A,exp12_test_edit_05,test_edit,0,FINAL_INSTRUCTION_END,16,1,-0.0036647231318056583
discovery_A,exp12_test_edit_05,test_edit,0,USER_END,16,1,0.011035597883164883
discovery_A,exp12_test_edit_05,test_edit,0,FINAL_INSTRUCTION_END,16,1,-2.504244912415743e-05
discovery_A,exp12_test_edit_05,test_edit,1,USER_END,16,1,0.00018391525372862816
discovery_A,exp12_test_edit_05,test_edit,1,FINAL_INSTRUCTION_END,16,1,-0.004215266089886427
discovery_A,exp12_test_edit_05,test_edit,1,USER_END,16,1,0.003910655155777931
discovery_A,exp12_test_edit_05,test_edit,1,FINAL_INSTRUCTION_END,16,1,0.004524460062384605
discovery_A,exp12_test_edit_07,test_edit,0,USER_END,16,1,0.01941945869475603
discovery_A,exp12_test_edit_07,test_edit,0,FINAL_INSTRUCTION_END,16,1,0.023222017800435424
discovery_A,exp12_test_edit_07,test_edit,0,USER_END,16,1,0.007794700446538627
