task_id,family,wording,label,margin,signed
exp12_search_edit_10,search_edit,paraphrase,1,0.5041003106161952,0.5041003106161952
exp12_search_edit_11,search_edit,canonical,0,-2.55498419815558,2.55498419815558
exp12_search_edit_11,search_edit,paraphrase,0,-2.2577839359582867,2.2577839359582867
exp12_search_edit_11,search_edit,canonical,1,1.625886338762939,1.625886338762939
exp12_search_edit_11,search_edit,paraphrase,1,0.23611162416636944,0.23611162416636944
exp12_search_edit_12,search_edit,canonical,0,-2.58609149052063,2.58609149052063
exp12_search_edit_12,search_edit,paraphrase,0,-2.3124062579881866,2.3124062579881866
exp12_search_edit_12,search_edit,canonical,1,1.6993428254500031,1.6993428254500031
exp12_search_edit_12,search_edit,paraphrase,1,0.26056624576449394,0.26056624576449394
exp12_search_edit_13,search_edit,canonical,0,-2.5938502367353067,2.5938502367353067
exp12_search_edit_13,search_edit,paraphrase,0,-2.187346975435503,2.187346975435503
exp12_search_edit_13,search_edit,canonical,1,1.6993829258717597,1.6993829258717597
exp12_search_edit_13,search_edit,paraphrase,1,0.22056479007005692,0.22056479007005692
exp12_search_edit_14,search_edit,canonical,0,-2.236261477257358,2.236261477257358
exp12_search_edit_14,search_edit,paraphrase,0,-1.8053711411193945,1.8053711411193945
exp12_search_edit_14,search_edit,canonical,1,1.7006438318639994,1.7006438318639994
exp12_search_edit_14,search_edit,paraphrase,1,0.24424606189131737,0.24424606189131737
exp12_search_edit_15,search_edit,canonical,0,-2.578260730369948,2.578260730369948
exp12_search_edit_15,search_edit,paraphrase,0,-2.1483306296286173,2.1483306296286173
exp12_search_edit_15,search_edit,canonical,1,1.7514206967316568,1.7514206967316568
exp12_search_edit_15,search_edit,paraphrase,1,0.22046348452568054,0.22046348452568054
exp12_config_command_00,config_command,canonical,0,-1.5835783183574677,1.5835783183574677
exp12_config_command_00,config_command,paraphrase,0,-1.5246787071228027,1.5246787071228027
exp12_config_command_00,config_command,canonical,1,1.2087514735758305,1.2087514735758305
exp12_config_command_00,config_command,paraphrase,1,-0.8825368881225586,-0.8825368881225586
exp12_config_command_01,config_command,canonical,0,-1.556142633780837,1.556142633780837
exp12_config_command_01,config_command,paraphrase,0,-1.474468857049942,1.474468857049942
exp12_config_command_01,config_command,canonical,1,2.0128876753151417,2.0128876753151417
exp12_config_command_01,config_command,paraphrase,1,0.08874872326850891,0.08874872326850891
exp12_config_command_02,config_command,canonical,0,-1.5394095238298178,1.5394095238298178
exp12_config_command_02,config_command,paraphrase,0,-1.4347732588648796,1.4347732588648796
exp12_config_command_02,config_command,canonical,1,1.9494968364015222,1.9494968364015222
exp12_config_command_02,config_command,paraphrase,1,-0.0025573670864105225,-0.0025573670864105225
exp12_config_command_03,config_command,canonical,0,-1.6412853077054024,1.6412853077054024
exp12_config_command_03,config_command,paraphrase,0,-1.6715961545705795,1.6715961545705795
exp12_config_command_03,config_command,canonical,1,0.16087743639945984,0.16087743639945984
exp12_config_command_03,config_command,paraphrase,1,-1.0705004408955574,-1.0705004408955574
exp12_config_command_04,config_command,canonical,0,-1.5350649561733007,1.5350649561733007
exp12_config_command_04,config_command,paraphrase,0,-1.4695993959903717,1.4695993959903717
exp12_config_command_04,config_command,canonical,1,1.8995502209290862,1.8995502209290862
exp12_config_command_04,config_command,paraphrase,1,0.44558216631412506,0.44558216631412506
exp12_config_command_05,config_command,canonical,0,-1.38343008980155,1.38343008980155
exp12_config_command_05,config_command,paraphrase,0,-1.2754089310765266,1.2754089310765266
exp12_config_command_05,config_command,canonical,1,1.807867392897606,1.807867392897606
exp12_config_command_05,config_command,paraphrase,1,0.4880908876657486,0.4880908876657486
exp12_config_command_06,config_command,canonical,0,-1.4991182908415794,1.4991182908415794
exp12_config_command_06,config_command,paraphrase,0,-1.3920251280069351,1.3920251280069351
exp12_config_command_06,config_command,canonical,1,1.8782797884196043,1.8782797884196043
exp12_config_command_06,config_command,paraphrase,1,-0.010530531406402588,-0.010530531406402588
exp12_config_command_07,config_command,canonical,0,-1.5328437499701977,1.5328437499701977
exp12_config_command_07,config_command,paraphrase,0,-1.4989664554595947,1.4989664554595947
exp12_config_command_07,config_command,canonical,1,1.385095914825797,1.385095914825797
exp12_config_command_07,config_command,paraphrase,1,-0.6763568818569183,-0.6763568818569183
exp12_config_command_08,config_command,canonical,0,-1.5596874095499516,1.5596874095499516
exp12_config_command_08,config_command,paraphrase,0,-1.4586070030927658,1.4586070030927658
exp12_config_command_08,config_command,canonical,1,1.792801383882761,1.792801383882761
exp12_config_command_08,config_command,paraphrase,1,-0.161138117313385,-0.161138117313385
exp12_config_command_09,config_command,canonical,0,-1.4078396633267403,1.4078396633267403
exp12_config_command_09,config_command,paraphrase,0,-1.4079480096697807,1.4079480096697807
exp12_config_command_09,config_command,canonical,1,1.2913653384894133,1.2913653384894133
exp12_config_command_09,config_command,paraphrase,1,-0.6296261847019196,-0.6296261847019196
exp12_config_command_10,config_command,canonical,0,-1.3966096993535757,1.3966096993535757
exp12_config_command_10,config_command,paraphrase,0,-1.3749583140015602,1.3749583140015602
exp12_config_command_10,config_command,canonical,1,1.4577273856848478,1.4577273856848478
exp12_config_command_10,config_command,paraphrase,1,-0.5396340191364288,-0.5396340191364288
exp12_config_command_11,config_command,canonical,0,-1.4843444414436817,1.4843444414436817
exp12_config_command_11,config_command,paraphrase,0,-1.413846105337143,1.413846105337143
exp12_config_command_11,config_command,canonical,1,1.7058624736964703,1.7058624736964703
exp12_config_command_11,config_command,paraphrase,1,0.17080846428871155,0.17080846428871155
exp12_config_command_12,config_command,canonical,0,-1.5655137225985527,1.5655137225985527
exp12_config_command_12,config_command,paraphrase,0,-1.4930274710059166,1.4930274710059166
exp12_config_command_12,config_command,canonical,1,1.830588148906827,1.830588148906827
exp12_config_command_12,config_command,paraphrase,1,0.09103214740753174,0.09103214740753174
exp12_config_command_13,config_command,canonical,0,-1.5085248239338398,1.5085248239338398
exp12_config_command_13,config_command,paraphrase,0,-1.3895041272044182,1.3895041272044182
exp12_config_command_13,config_command,canonical,1,1.967917138710618,1.967917138710618
exp12_config_command_13,config_command,paraphrase,1,0.42111875116825104,0.42111875116825104
exp12_config_command_14,config_command,canonical,0,-1.4701063949614763,1.4701063949614763
exp12_config_command_14,config_command,paraphrase,0,-1.4878298938274384,1.4878298938274384
exp12_config_command_14,config_command,canonical,1,1.4877091813832521,1.4877091813832521
exp12_config_command_14,config_command,paraphrase,1,-0.5625425726175308,-0.5625425726175308
exp12_config_command_15,config_command,canonical,0,-1.5381650738418102,1.5381650738418102
exp12_config_command_15,config_command,paraphrase,0,-1.518552578985691,1.518552578985691
exp12_config_command_15,config_command,canonical,1,1.5139908026903868,1.5139908026903868
exp12_config_command_15,config_command,paraphrase,1,-0.43982304632663727,-0.43982304632663727
exp12_docs_code_00,docs_code,canonical,0,-2.1076058364124037,2.1076058364124037
