family,wording,anchor,anchor_order,bidirectional_score,suff_label0,suff_label0_ci_low,suff_label0_ci_high,nec_label0,nec_label0_ci_low,nec_label0_ci_high,suff_label1,suff_label1_ci_low,suff_label1_ci_high,nec_label1,nec_label1_ci_low,nec_label1_ci_high
search_edit,canonical,DETAIL_END,3,-0.008109106682240963,-0.008109106682240963,-0.014542423887178302,-0.002707141084829346,-0.002741814125329256,-0.006423672061646357,0.0011706919467542292,0.00014446303248405457,-0.006703982362523675,0.006961974548175931,0.0001161079853773117,-0.009647164470516145,0.009931825147941708
search_edit,canonical,ACTION0_END,4,-0.003126162104308605,-0.0024180675391107798,-0.011318193731131031,0.005164144322043278,0.0033309173304587603,-0.0036086791660636663,0.010182834957959129,-0.003126162104308605,-0.008222286705859005,-0.0002773960819467904,0.0005317134782671928,3.737881779670715e-05,0.0011823601089417928
search_edit,canonical,ACTION1_END,5,-0.003933513071388006,-0.003933513071388006,-0.010466776019893587,0.004927859408780932,-0.0009195718448609114,-0.005413568112999201,0.003961847606115043,-0.0023961057886481285,-0.007186004891991615,0.00033476131502538825,0.007111839950084686,-0.002493821084499359,0.016071587637998163
search_edit,canonical,FINAL_INSTRUCTION_END,6,-0.001970798010006547,-0.0014470096211880445,-0.008566028904169798,0.004490916419308631,-0.001970798010006547,-0.008172845467925072,0.003230778517900034,0.02545325458049774,0.020220039319247006,0.033070994541049004,0.03285861574113369,0.026133191771805286,0.03862176716793318
search_edit,canonical,USER_END,7,0.021525903372094035,0.06550247455015779,0.0603872062638402,0.07050077221356332,0.021525903372094035,0.01475748525117524,0.02834603905212134,0.13828912749886513,0.12995491011533886,0.14852611636742946,0.15783777926117182,0.14976167439017446,0.16566706355661154
search_edit,canonical,GENERATION_BOUNDARY,8,-0.0294137098826468,-0.0294137098826468,-0.035301253979559986,-0.02392067131586373,-0.022718130610883236,-0.033808672614395616,-0.012102704052813358,6.80871307849884e-05,-0.0007864004001021385,0.0008979350561276076,-0.011736733140423894,-0.02169306273572147,-0.0032890616916120053
search_edit,paraphrase,SKILL_END,0,-0.0002554226666688919,0.004922143649309874,0.0010387396963778884,0.008849352563265711,0.0011389045976102352,5.000698147341609e-05,0.0031055056373588737,-4.336424171924591e-05,-0.00623135338537395,0.006446704268455505,-0.0002554226666688919,-0.006311212526634335,0.005865251645445824
search_edit,paraphrase,SYSTEM_END,1,-0.0058737872168421745,-0.0011340377386659384,-0.00813308113720268,0.005967740435153246,-0.0058737872168421745,-0.01177880372852087,3.9738306077197046e-05,0.0021848566830158234,-0.005139203742146492,0.009736254485324026,-0.0019165929406881332,-0.009014772856608034,0.0053944773972034454
search_edit,paraphrase,ISSUE_END,2,-0.0024317391216754913,0.001978903543204069,-0.001982620218768716,0.005160554533358659,0.006100817583501339,0.0019537643354851754,0.011085083452053368,-0.0024317391216754913,-0.009689273731783032,0.005020825192332268,0.0064572058618068695,0.0013733144383877517,0.013052765280008316
search_edit,paraphrase,DETAIL_END,3,-0.004478031769394875,-0.0009799571707844734,-0.004933352523948997,0.002965891582425683,0.00022864085622131824,-0.0037736977625172584,0.004279446101281791,-0.001971835270524025,-0.009273059666156769,0.005573971197009087,-0.004478031769394875,-0.013225049432367086,0.004805149044841527
search_edit,paraphrase,ACTION0_END,4,-0.006727101281285286,0.001088036922737956,-0.0019433085341006517,0.0041952526080422095,-0.003017317969352007,-0.005997764162020758,-0.0006954827578738357,-0.006727101281285286,-0.01343864956870675,-0.0012115385849028955,-0.0003927340731024742,-0.007463723421096802,0.006544450926594436
search_edit,paraphrase,ACTION1_END,5,-0.008756222203373909,-0.0019428262021392584,-0.006044480029959232,0.0029451920418068745,-0.0059168110601603985,-0.011031798087060452,-0.0005383171956054953,-0.004442421719431877,-0.012921832595020532,0.004306045966222876,-0.008756222203373909,-0.015095352241769434,-0.002354015992023051
search_edit,paraphrase,FINAL_INSTRUCTION_END,6,0.0038657670374959707,0.0038657670374959707,-0.0011260057799518108,0.008814830100163817,0.01112146652303636,0.006933829170884564,0.015010867762612177,0.01888052001595497,0.009311522683128714,0.028500588610768318,0.027195390313863754,0.019472802802920342,0.03629790386185049
search_edit,paraphrase,USER_END,7,0.011760081863030791,0.01588084129616618,0.01183761134161614,0.019921100506326183,0.011760081863030791,0.005763318855315447,0.018760747386841102,0.0689889919012785,0.060541500616818664,0.07772775432094926,0.09943856298923492,0.08901912986766547,0.11099200993776319
search_edit,paraphrase,GENERATION_BOUNDARY,8,-0.08398241316899657,-0.07052423036657274,-0.07639321995084174,-0.0652415119111538,-0.04305292386561632,-0.054031618766020986,-0.03207292831502855,-0.02188076451420784,-0.03052353346720338,-0.012894799932837486,-0.08398241316899657,-0.09013927122578025,-0.07834973074495793
test_edit,canonical,SKILL_END,0,0.0003646316472440958,0.0003646316472440958,-0.003591083869105205,0.004308200208470225,0.0051252408884465694,-0.0009274962358176708,0.011790466163074597,0.0006380192935466766,-0.003218815312720835,0.0048250035149976405,0.005867323838174343,0.0015430189669132233,0.009461577422916883
test_edit,canonical,SYSTEM_END,1,-0.0055839186534285545,0.013850066578015685,0.008269045583438129,0.020174206234514713,0.0020087980665266514,-0.0018829670560080558,0.0059057987004052835,-0.001722613349556923,-0.008703256212174892,0.005472082621417939,-0.0055839186534285545,-0.009087924961932003,-0.0021335082827135922
test_edit,canonical,ISSUE_END,2,-0.0028797676786780357,0.0004185738507658243,-0.0043832036200910805,0.005127421813085675,0.008324775379151106,0.0011982897005509586,0.015200224582804367,-0.0028797676786780357,-0.008683564141392708,0.0025314336642622936,0.00033978279680013657,-0.003988080099225043,0.004397472366690633
test_edit,canonical,DETAIL_END,3,-0.002245955169200897,0.0016498584300279617,-0.0014765969070140272,0.005184680456295607,-0.002213914878666401,-0.007837746117729694,0.004141119512496515,-0.002245955169200897,-0.004072373360395431,-0.0004397761309519415,0.0008746832609176636,-0.004160775011405349,0.005752120749093591
test_edit,canonical,ACTION0_END,4,0.0036718742921948433,0.0078105556312948465,0.0019928503897972405,0.01461813312489539,0.016357077402062714,0.009412817773409188,0.02526837155455723,0.0036718742921948433,-0.000641530379652977,0.008040727116167545,0.0066015636548399925,0.001628922880627215,0.011216558539308596
test_edit,canonical,ACTION1_END,5,8.895713835954666e-05,0.004195671062916517,-4.148809239268303e-05,0.010130902897799388,0.007382929092273116,0.003048378275707364,0.011776659183669835,8.895713835954666e-05,-0.0036069231107831,0.003688314533792435,0.0015255017206072807,-0.0015420481329783797,0.005272706970572472
test_edit,canonical,FINAL_INSTRUCTION_END,6,0.0006226412951946259,0.009437810396775603,0.005084433127194643,0.013994159997673705,0.00845482386648655,0.0030454276129603386,0.013287343550473452,0.003917839378118515,0.003161284141242504,0.004577558324672282,0.0006226412951946259,-0.0022152159363031387,0.003019837662577629
test_edit,canonical,USER_END,7,0.06677316268905997,0.06677316268905997,0.059931292897090316,0.07344302767887712,0.10591275966726243,0.09766782814986072,0.11553160120383836,0.10476601123809814,0.1006577324355021,0.10895228439476341,0.091345121152699,0.08472009757533669,0.09659729390405118
test_edit,canonical,GENERATION_BOUNDARY,8,-0.10388199309818447,-0.053795711835846305,-0.05756440728437155,-0.05011074810172431,0.11674953019246459,0.10545867728069425,0.1269859649706632,0.06601726356893778,0.06182217577006668,0.07021172810345888,-0.10388199309818447,-0.11346652754582465,-0.09616255332948641
test_edit,paraphrase,SKILL_END,0,-0.0023377416655421257,0.0005787163972854614,-0.00416831934126094,0.006063356762751937,0.006684044376015663,0.0020062202820554376,0.011267982656136155,0.0019007250666618347,-0.002923841681331396,0.006939835846424103,-0.0023377416655421257,-0.005627966695465147,9.995698928833008e-05
test_edit,paraphrase,SYSTEM_END,1,-0.0048866309225559235,0.004406871274113655,-0.0011577669065445662,0.00917323307949118,0.0005709452088922262,-0.008508159080520272,0.007820965809514743,-0.0048866309225559235,-0.008196276612579823,-0.0015382998390123276,0.0010877922177314758,-0.0021056241123005746,0.00483884431887417
test_edit,paraphrase,ISSUE_END,2,-0.0026649292558431625,0.0006610832642763853,-0.0029366365633904934,0.00416068900376558,0.0008657509461045265,-0.005010797100840137,0.007508442271500826,-0.0026649292558431625,-0.007907017040997744,0.0033629505429416877,-0.0005387915298342705,-0.0029136959929019213,0.0016338126268237827
test_edit,paraphrase,DETAIL_END,3,-0.003686778247356415,-0.003436083672568202,-0.008628378267167136,0.0025565295771229992,-0.0020006983540952206,-0.005637037730775773,0.0019157086499035358,-0.003686778247356415,-0.006952033075504005,-0.0006060795858502388,-0.002461218275129795,-0.00621829368174076,0.0006405971944332123
test_edit,paraphrase,ACTION0_END,4,-0.0017901165410876274,0.010728201828897,0.005044500954682007,0.01696965075097978,0.008282971335574985,0.0019468009704723956,0.015151607611915094,-0.0017901165410876274,-0.00450671911239624,0.0003147603012621374,0.001007402315735817,-0.004520854679867625,0.00762776038609445
test_edit,paraphrase,ACTION1_END,5,-0.0034880563616752625,-0.00021602073684334755,-0.004849473806098103,0.004774713655933738,-0.0013031978160142899,-0.008653102885000407,0.00462519540451467,0.00018446799367666245,-0.005352533422410488,0.006259430199861523,-0.0034880563616752625,-0.006714792782440781,-0.00021485723555088234
test_edit,paraphrase,FINAL_INSTRUCTION_END,6,-0.003481445601209998,-0.003481445601209998,-0.006357697170460597,-0.0005619993899017572,0.001280332449823618,-0.003093965840525925,0.006386265181936322,0.011097880080342293,0.00667455536313355,0.015651430934667587,0.009539887309074402,0.0037013058084994555,0.015375524759292603
test_edit,paraphrase,USER_END,7,0.01509845838882029,0.04183750553056598,0.03758870320161804,0.04651001501479186,0.01509845838882029,0.006599357514642179,0.02357195853255689,0.10912894550710917,0.10305536172818393,0.11477288417518139,0.15747117903083563,0.1513177663553506,0.16344411994796246
test_edit,paraphrase,GENERATION_BOUNDARY,8,-0.07899572001770139,-0.07486916636116803,-0.0802489861031063,-0.06920841519022361,0.08628678671084344,0.07537201355444267,0.09770138398744166,0.059065877459943295,0.0561026985058561,0.06194115150719881,-0.07899572001770139,-0.08625561574590393,-0.07074795099906624
