fold,task_idx,task_id,recipient_condition,recipient_wording,relation,config,group_size,control_id,value,early_effect
1,6,task_006,paraphrase_test,paraphrase,opposite_cross_wording,top256_sufficiency_cross_wording,256,-1,0.008252978324890137,0.0498272180557251
1,6,task_006,paraphrase_test,paraphrase,opposite_cross_wording,top256_necessity_loss_cross_wording,256,-1,0.003091096878051758,0.0498272180557251
1,6,task_006,paraphrase_impl,paraphrase,opposite_cross_wording,top256_sufficiency_cross_wording,256,-1,-0.011647939682006836,0.14223957061767578
1,6,task_006,paraphrase_impl,paraphrase,opposite_cross_wording,top256_necessity_loss_cross_wording,256,-1,-0.005426526069641113,0.14223957061767578
1,10,task_010,canonical_test,canonical,opposite_same_wording,all_mlp_sufficiency,151552,-1,-0.03483313322067261,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,all_mlp_necessity_loss,151552,-1,-0.015223324298858643,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,early_selector_effect,0,-1,0.07564395666122437,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,top256_sufficiency,256,-1,0.0027446746826171875,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,top256_necessity_loss,256,-1,0.0117264986038208,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.011728823184967041,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.010329604148864746,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,top1024_sufficiency,1024,-1,0.004105269908905029,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,top1024_necessity_loss,1024,-1,0.004538297653198242,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,0,0.0013324618339538574,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,0,0.007190883159637451,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,1,-0.0003286600112915039,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,1,0.008967041969299316,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,2,-9.709596633911133e-05,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,2,0.007434844970703125,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,3,0.0027648210525512695,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,3,0.007274746894836426,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,4,-0.0016428828239440918,0.07564395666122437
1,10,task_010,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,4,1.6689300537109375e-06,0.07564395666122437
1,10,task_010,canonical_impl,canonical,opposite_same_wording,all_mlp_sufficiency,151552,-1,-0.03143632411956787,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,all_mlp_necessity_loss,151552,-1,-0.025082051753997803,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,early_selector_effect,0,-1,0.06371808052062988,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,top256_sufficiency,256,-1,-0.0013936758041381836,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,top256_necessity_loss,256,-1,-1.913309097290039e-05,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,top64_sufficiency,64,-1,-0.00737839937210083,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.0015967488288879395,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,top1024_sufficiency,1024,-1,0.0011529326438903809,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,top1024_necessity_loss,1024,-1,-0.009614884853363037,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,0,-0.008866488933563232,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,0,-0.0015327930450439453,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,1,0.001520693302154541,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,1,0.00012046098709106445,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,2,-0.007539093494415283,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,2,0.0015453696250915527,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,3,0.0014587044715881348,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,3,0.00013870000839233398,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,4,-0.007471740245819092,0.06371808052062988
1,10,task_010,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,4,-1.1563301086425781e-05,0.06371808052062988
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,all_mlp_sufficiency,151552,-1,-0.024344682693481445,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,all_mlp_necessity_loss,151552,-1,-0.028931736946105957,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.07651495933532715,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,top256_sufficiency,256,-1,-0.0029113292694091797,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,top256_necessity_loss,256,-1,-4.500150680541992e-05,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.0015882253646850586,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.0026265978813171387,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,top1024_sufficiency,1024,-1,-0.018018782138824463,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,top1024_necessity_loss,1024,-1,-0.018450558185577393,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,random256_sufficiency,256,0,0.000357210636138916,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,random256_necessity_loss,256,0,8.571147918701172e-05,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,random256_sufficiency,256,1,0.00016301870346069336,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,random256_necessity_loss,256,1,0.001515507698059082,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,random256_sufficiency,256,2,-0.001267850399017334,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,random256_necessity_loss,256,2,-0.00015234947204589844,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,random256_sufficiency,256,3,-0.0010483264923095703,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,random256_necessity_loss,256,3,-0.0001513957977294922,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,random256_sufficiency,256,4,-0.0013766288757324219,0.07651495933532715
1,10,task_010,paraphrase_test,paraphrase,opposite_same_wording,random256_necessity_loss,256,4,-0.0012669563293457031,0.07651495933532715
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,all_mlp_sufficiency,151552,-1,-0.02742445468902588,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,all_mlp_necessity_loss,151552,-1,-0.018695175647735596,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.07206428050994873,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,top256_sufficiency,256,-1,0.007321655750274658,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,top256_necessity_loss,256,-1,-0.0018154382705688477,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,0.00608515739440918,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.00024694204330444336,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,top1024_sufficiency,1024,-1,-0.018572449684143066,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,top1024_necessity_loss,1024,-1,-0.01892876625061035,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,random256_sufficiency,256,0,0.0075051188468933105,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,random256_necessity_loss,256,0,0.0014330148696899414,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,random256_sufficiency,256,1,-0.00017505884170532227,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,random256_necessity_loss,256,1,-0.0014259815216064453,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,random256_sufficiency,256,2,0.0014898180961608887,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,random256_necessity_loss,256,2,-6.92605972290039e-05,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,random256_sufficiency,256,3,0.0013550519943237305,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,random256_necessity_loss,256,3,-6.407499313354492e-05,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,random256_sufficiency,256,4,-0.0015543699264526367,0.07206428050994873
1,10,task_010,paraphrase_impl,paraphrase,opposite_same_wording,random256_necessity_loss,256,4,-0.0030255913734436035,0.07206428050994873
1,10,task_010,canonical_test,canonical,opposite_cross_wording,top256_sufficiency_cross_wording,256,-1,-0.00825953483581543,0.055889785289764404
1,10,task_010,canonical_test,canonical,opposite_cross_wording,top256_necessity_loss_cross_wording,256,-1,-0.010552823543548584,0.055889785289764404
1,10,task_010,canonical_impl,canonical,opposite_cross_wording,top256_sufficiency_cross_wording,256,-1,0.00815284252166748,0.08189469575881958
1,10,task_010,canonical_impl,canonical,opposite_cross_wording,top256_necessity_loss_cross_wording,256,-1,0.007350027561187744,0.08189469575881958
1,10,task_010,paraphrase_test,paraphrase,opposite_cross_wording,top256_sufficiency_cross_wording,256,-1,0.004318594932556152,0.039305806159973145
1,10,task_010,paraphrase_test,paraphrase,opposite_cross_wording,top256_necessity_loss_cross_wording,256,-1,-0.0063207149505615234,0.039305806159973145
1,10,task_010,paraphrase_impl,paraphrase,opposite_cross_wording,top256_sufficiency_cross_wording,256,-1,0.001601099967956543,0.09702080488204956
1,10,task_010,paraphrase_impl,paraphrase,opposite_cross_wording,top256_necessity_loss_cross_wording,256,-1,0.0001881718635559082,0.09702080488204956
1,14,task_014,canonical_test,canonical,opposite_same_wording,all_mlp_sufficiency,151552,-1,-0.020939946174621582,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,all_mlp_necessity_loss,151552,-1,-0.0202786922454834,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,early_selector_effect,0,-1,0.0777050256729126,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,top256_sufficiency,256,-1,-0.006804466247558594,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,top256_necessity_loss,256,-1,-4.9591064453125e-05,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.00570368766784668,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.005821585655212402,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,top1024_sufficiency,1024,-1,-0.0023033618927001953,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,top1024_necessity_loss,1024,-1,-0.005945682525634766,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,0,-0.0040405988693237305,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,0,0.0008165836334228516,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,1,-0.0015789270401000977,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,1,-0.0007958412170410156,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,2,-0.0029854774475097656,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,2,-0.0023040771484375,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,3,-0.0007908344268798828,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,3,0.0015131235122680664,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,4,-0.001548171043395996,0.0777050256729126
1,14,task_014,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,4,0.0015109777450561523,0.0777050256729126
1,14,task_014,canonical_impl,canonical,opposite_same_wording,all_mlp_sufficiency,151552,-1,-0.011179089546203613,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,all_mlp_necessity_loss,151552,-1,-0.021790266036987305,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,early_selector_effect,0,-1,0.0799030065536499,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,top256_sufficiency,256,-1,-0.00327301025390625,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,top256_necessity_loss,256,-1,-0.009638786315917969,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.007473587989807129,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,top64_necessity_loss,64,-1,-0.003474593162536621,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,top1024_sufficiency,1024,-1,0.00030863285064697266,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,top1024_necessity_loss,1024,-1,-0.022626757621765137,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,0,0.009915709495544434,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,0,-0.009632468223571777,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,1,0.0012691020965576172,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,1,-0.0029306411743164062,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,2,0.008745431900024414,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,2,-0.001978635787963867,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,3,0.0016334056854248047,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,3,-0.004233598709106445,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,4,0.009440779685974121,0.0799030065536499
1,14,task_014,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,4,-0.004943132400512695,0.0799030065536499
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,all_mlp_sufficiency,151552,-1,-0.017054319381713867,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,all_mlp_necessity_loss,151552,-1,-0.014806210994720459,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.09141570329666138,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,top256_sufficiency,256,-1,-0.004999637603759766,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,top256_necessity_loss,256,-1,-0.004260241985321045,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.011222004890441895,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.004046499729156494,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,top1024_sufficiency,1024,-1,-0.015380620956420898,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,top1024_necessity_loss,1024,-1,-0.024684011936187744,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,random256_sufficiency,256,0,-0.0005357265472412109,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,random256_necessity_loss,256,0,-0.0011019110679626465,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,random256_sufficiency,256,1,-0.0008957386016845703,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,random256_necessity_loss,256,1,-0.000564277172088623,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,random256_sufficiency,256,2,-0.0006668567657470703,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,random256_necessity_loss,256,2,-0.0007286667823791504,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,random256_sufficiency,256,3,-0.002079486846923828,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,random256_necessity_loss,256,3,-0.0005707144737243652,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,random256_sufficiency,256,4,0.0018717050552368164,0.09141570329666138
1,14,task_014,paraphrase_test,paraphrase,opposite_same_wording,random256_necessity_loss,256,4,-0.00034946203231811523,0.09141570329666138
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,all_mlp_sufficiency,151552,-1,-0.01473158597946167,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,all_mlp_necessity_loss,151552,-1,-0.02751004695892334,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.08430427312850952,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,top256_sufficiency,256,-1,-0.0043801069259643555,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,top256_necessity_loss,256,-1,-0.009967327117919922,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.004808962345123291,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.010748624801635742,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,top1024_sufficiency,1024,-1,-0.020030319690704346,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,top1024_necessity_loss,1024,-1,-0.016667604446411133,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,random256_sufficiency,256,0,-0.002809882164001465,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,random256_necessity_loss,256,0,-0.0012085437774658203,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,random256_sufficiency,256,1,-0.004468977451324463,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,random256_necessity_loss,256,1,0.0002701282501220703,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,random256_sufficiency,256,2,-0.000757753849029541,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,random256_necessity_loss,256,2,0.0009979009628295898,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,random256_sufficiency,256,3,-0.0010526776313781738,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,random256_necessity_loss,256,3,0.0012960433959960938,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,random256_sufficiency,256,4,-0.002308487892150879,0.08430427312850952
1,14,task_014,paraphrase_impl,paraphrase,opposite_same_wording,random256_necessity_loss,256,4,0.00032460689544677734,0.08430427312850952
1,14,task_014,canonical_test,canonical,opposite_cross_wording,top256_sufficiency_cross_wording,256,-1,-0.01622641086578369,0.09459877014160156
1,14,task_014,canonical_test,canonical,opposite_cross_wording,top256_necessity_loss_cross_wording,256,-1,-0.007115542888641357,0.09459877014160156
1,14,task_014,canonical_impl,canonical,opposite_cross_wording,top256_sufficiency_cross_wording,256,-1,0.011673986911773682,0.0789300799369812
1,14,task_014,canonical_impl,canonical,opposite_cross_wording,top256_necessity_loss_cross_wording,256,-1,-0.00595933198928833,0.0789300799369812
1,14,task_014,paraphrase_test,paraphrase,opposite_cross_wording,top256_sufficiency_cross_wording,256,-1,0.0069893598556518555,0.04694557189941406
1,14,task_014,paraphrase_test,paraphrase,opposite_cross_wording,top256_necessity_loss_cross_wording,256,-1,0.0009952783584594727,0.04694557189941406
1,14,task_014,paraphrase_impl,paraphrase,opposite_cross_wording,top256_sufficiency_cross_wording,256,-1,-0.01549386978149414,0.1271420121192932
1,14,task_014,paraphrase_impl,paraphrase,opposite_cross_wording,top256_necessity_loss_cross_wording,256,-1,-0.01446831226348877,0.1271420121192932
1,18,task_018,canonical_test,canonical,opposite_same_wording,all_mlp_sufficiency,151552,-1,-0.022724270820617676,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,all_mlp_necessity_loss,151552,-1,-0.013858675956726074,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,early_selector_effect,0,-1,0.08100318908691406,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,top256_sufficiency,256,-1,-0.004352450370788574,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,top256_necessity_loss,256,-1,0.0032769441604614258,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.003415226936340332,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.0071828365325927734,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,top1024_sufficiency,1024,-1,-0.0044564008712768555,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,top1024_necessity_loss,1024,-1,0.002997756004333496,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,0,-0.007321834564208984,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,0,-0.0012055635452270508,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,1,-0.0072716474533081055,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,1,-0.0002511739730834961,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,2,0.00015294551849365234,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,2,-0.005609989166259766,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,3,0.002593398094177246,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,3,-0.0067522525787353516,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,random256_sufficiency,256,4,-0.005877017974853516,0.08100318908691406
1,18,task_018,canonical_test,canonical,opposite_same_wording,random256_necessity_loss,256,4,0.0007920265197753906,0.08100318908691406
1,18,task_018,canonical_impl,canonical,opposite_same_wording,all_mlp_sufficiency,151552,-1,-0.023727774620056152,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,all_mlp_necessity_loss,151552,-1,-0.005418896675109863,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,early_selector_effect,0,-1,0.1124069094657898,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,top256_sufficiency,256,-1,0.002895534038543701,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,top256_necessity_loss,256,-1,0.0037997961044311523,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.0019658803939819336,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.008751749992370605,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,top1024_sufficiency,1024,-1,-0.006172239780426025,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,top1024_necessity_loss,1024,-1,0.0035545825958251953,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,0,-0.002094566822052002,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,0,0.007223725318908691,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,1,-0.00017815828323364258,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,1,0.007055878639221191,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,2,-0.005499064922332764,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,2,-0.00033223628997802734,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,3,-0.00833195447921753,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,3,-0.0003180503845214844,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,random256_sufficiency,256,4,1.7344951629638672e-05,0.1124069094657898
1,18,task_018,canonical_impl,canonical,opposite_same_wording,random256_necessity_loss,256,4,-0.00030493736267089844,0.1124069094657898
1,18,task_018,paraphrase_test,paraphrase,opposite_same_wording,all_mlp_sufficiency,151552,-1,0.004136323928833008,0.13206559419631958
1,18,task_018,paraphrase_test,paraphrase,opposite_same_wording,all_mlp_necessity_loss,151552,-1,0.01681572198867798,0.13206559419631958
1,18,task_018,paraphrase_test,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.13206559419631958,0.13206559419631958
1,18,task_018,paraphrase_test,paraphrase,opposite_same_wording,top256_sufficiency,256,-1,-0.005968928337097168,0.13206559419631958
1,18,task_018,paraphrase_test,paraphrase,opposite_same_wording,top256_necessity_loss,256,-1,-0.0029687881469726562,0.13206559419631958
1,18,task_018,paraphrase_test,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.004711151123046875,0.13206559419631958
1,18,task_018,paraphrase_test,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.00036460161209106445,0.13206559419631958
1,18,task_018,paraphrase_test,paraphrase,opposite_same_wording,top1024_sufficiency,1024,-1,-0.014304637908935547,0.13206559419631958
1,18,task_018,paraphrase_test,paraphrase,opposite_same_wording,top1024_necessity_loss,1024,-1,-0.007479488849639893,0.13206559419631958
